Year,Month,n-2,n-1,n,y 
2018.0,8.0,94.0,224.0,224.0,574.0
2018.0,9.0,224.0,224.0,574.0,924.0
2018.0,10.0,224.0,574.0,924.0,200.0
2018.0,11.0,574.0,924.0,200.0,200.0
2018.0,12.0,924.0,200.0,200.0,752.0
2019.0,1.0,200.0,200.0,752.0,752.0
2019.0,2.0,200.0,752.0,752.0,552.0
2019.0,3.0,752.0,752.0,552.0,552.0
2015.0,5.0,0.0,0.0,0.0,0.0
2015.0,6.0,0.0,0.0,0.0,0.0
2015.0,7.0,0.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,0.0
2015.0,9.0,0.0,0.0,0.0,0.0
2015.0,10.0,0.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,0.0
2016.0,12.0,0.0,0.0,0.0,0.0
2017.0,1.0,0.0,0.0,0.0,300.0
2017.0,2.0,0.0,0.0,300.0,300.0
2017.0,3.0,0.0,300.0,300.0,300.0
2017.0,4.0,300.0,300.0,300.0,300.0
2017.0,5.0,300.0,300.0,300.0,300.0
2017.0,6.0,300.0,300.0,300.0,300.0
2017.0,7.0,300.0,300.0,300.0,0.0
2017.0,8.0,300.0,300.0,0.0,0.0
2017.0,9.0,300.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,0.0
2018.0,4.0,0.0,0.0,0.0,0.0
2018.0,5.0,0.0,0.0,0.0,0.0
2018.0,6.0,0.0,0.0,0.0,0.0
2018.0,7.0,0.0,0.0,0.0,498.0
2018.0,8.0,0.0,0.0,498.0,498.0
2018.0,9.0,0.0,498.0,498.0,498.0
2018.0,10.0,498.0,498.0,498.0,600.0
2018.0,11.0,498.0,498.0,600.0,600.0
2018.0,12.0,498.0,600.0,600.0,600.0
2019.0,1.0,600.0,600.0,600.0,600.0
2019.0,2.0,600.0,600.0,600.0,600.0
2019.0,3.0,600.0,600.0,600.0,600.0
2015.0,5.0,106.0,108.0,108.0,108.0
2015.0,6.0,108.0,108.0,108.0,108.0
2015.0,7.0,108.0,108.0,108.0,6.0
2015.0,8.0,108.0,108.0,6.0,10.0
2015.0,9.0,108.0,6.0,10.0,8.0
2015.0,10.0,6.0,10.0,8.0,8.0
2015.0,11.0,10.0,8.0,8.0,12.0
2015.0,12.0,8.0,8.0,12.0,12.0
2016.0,1.0,8.0,12.0,12.0,18.0
2016.0,2.0,12.0,12.0,18.0,18.0
2016.0,3.0,12.0,18.0,18.0,48.0
2016.0,4.0,18.0,18.0,48.0,58.0
2016.0,5.0,18.0,48.0,58.0,54.0
2016.0,6.0,48.0,58.0,54.0,64.0
2016.0,7.0,58.0,54.0,64.0,62.0
2016.0,8.0,54.0,64.0,62.0,58.0
2016.0,9.0,64.0,62.0,58.0,28.0
2016.0,10.0,62.0,58.0,28.0,18.0
2016.0,11.0,58.0,28.0,18.0,18.0
2016.0,12.0,28.0,18.0,18.0,60.0
2017.0,1.0,18.0,18.0,60.0,102.0
2017.0,2.0,18.0,60.0,102.0,112.0
2017.0,3.0,60.0,102.0,112.0,112.0
2017.0,4.0,102.0,112.0,112.0,112.0
2017.0,5.0,112.0,112.0,112.0,112.0
2017.0,6.0,112.0,112.0,112.0,60.0
2017.0,7.0,112.0,112.0,60.0,10.0
2017.0,8.0,112.0,60.0,10.0,0.0
2017.0,9.0,60.0,10.0,0.0,50.0
2017.0,10.0,10.0,0.0,50.0,58.0
2017.0,11.0,0.0,50.0,58.0,58.0
2017.0,12.0,50.0,58.0,58.0,112.0
2018.0,1.0,58.0,58.0,112.0,112.0
2018.0,2.0,58.0,112.0,112.0,112.0
2018.0,3.0,112.0,112.0,112.0,62.0
2018.0,4.0,112.0,112.0,62.0,62.0
2018.0,5.0,112.0,62.0,62.0,62.0
2018.0,6.0,62.0,62.0,62.0,8.0
2018.0,7.0,62.0,62.0,8.0,8.0
2018.0,8.0,62.0,8.0,8.0,8.0
2018.0,9.0,8.0,8.0,8.0,28.0
2018.0,10.0,8.0,8.0,28.0,400.0
2018.0,11.0,8.0,28.0,400.0,400.0
2018.0,12.0,28.0,400.0,400.0,700.0
2019.0,1.0,400.0,400.0,700.0,1400.0
2019.0,2.0,400.0,700.0,1400.0,1300.0
2019.0,3.0,700.0,1400.0,1300.0,1000.0
2015.0,8.0,266.0,186.0,186.0,186.0
2015.0,9.0,186.0,186.0,186.0,186.0
2015.0,10.0,186.0,186.0,186.0,30.0
2015.0,11.0,186.0,186.0,30.0,0.0
2015.0,12.0,186.0,30.0,0.0,0.0
2016.0,1.0,30.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,0.0
2016.0,12.0,0.0,0.0,0.0,0.0
2017.0,1.0,0.0,0.0,0.0,0.0
2017.0,2.0,0.0,0.0,0.0,0.0
2017.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,0.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,0.0
2017.0,9.0,0.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,100.0
2018.0,4.0,0.0,0.0,100.0,100.0
2018.0,5.0,0.0,100.0,100.0,100.0
2018.0,6.0,100.0,100.0,100.0,100.0
2018.0,7.0,100.0,100.0,100.0,100.0
2018.0,8.0,100.0,100.0,100.0,300.0
2018.0,9.0,100.0,100.0,300.0,200.0
2018.0,10.0,100.0,300.0,200.0,1456.0
2018.0,11.0,300.0,200.0,1456.0,456.0
2018.0,12.0,200.0,1456.0,456.0,456.0
2019.0,1.0,1456.0,456.0,456.0,0.0
2019.0,2.0,456.0,456.0,0.0,0.0
2019.0,3.0,456.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,0.0
2016.0,12.0,0.0,0.0,0.0,0.0
2017.0,1.0,0.0,0.0,0.0,0.0
2017.0,2.0,0.0,0.0,0.0,0.0
2017.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,0.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,50.0
2017.0,9.0,0.0,0.0,50.0,50.0
2017.0,10.0,0.0,50.0,50.0,50.0
2017.0,11.0,50.0,50.0,50.0,130.0
2017.0,12.0,50.0,50.0,130.0,130.0
2018.0,1.0,50.0,130.0,130.0,130.0
2018.0,2.0,130.0,130.0,130.0,80.0
2018.0,3.0,130.0,130.0,80.0,80.0
2018.0,4.0,130.0,80.0,80.0,80.0
2018.0,5.0,80.0,80.0,80.0,0.0
2018.0,6.0,80.0,80.0,0.0,0.0
2018.0,7.0,80.0,0.0,0.0,0.0
2018.0,8.0,0.0,0.0,0.0,0.0
2018.0,9.0,0.0,0.0,0.0,0.0
2018.0,10.0,0.0,0.0,0.0,500.0
2018.0,11.0,0.0,0.0,500.0,500.0
2018.0,12.0,0.0,500.0,500.0,500.0
2019.0,1.0,500.0,500.0,500.0,1100.0
2015.0,4.0,5420.0,5922.0,4202.0,3602.0
2015.0,5.0,5922.0,4202.0,3602.0,4802.0
2015.0,6.0,4202.0,3602.0,4802.0,3602.0
2015.0,7.0,3602.0,4802.0,3602.0,4182.0
2015.0,8.0,4802.0,3602.0,4182.0,4430.0
2015.0,9.0,3602.0,4182.0,4430.0,6000.0
2015.0,10.0,4182.0,4430.0,6000.0,6300.0
2015.0,11.0,4430.0,6000.0,6300.0,7950.0
2015.0,12.0,6000.0,6300.0,7950.0,8172.0
2016.0,1.0,6300.0,7950.0,8172.0,12762.0
2016.0,2.0,7950.0,8172.0,12762.0,11112.0
2016.0,3.0,8172.0,12762.0,11112.0,9582.0
2016.0,4.0,12762.0,11112.0,9582.0,9182.0
2016.0,5.0,11112.0,9582.0,9182.0,6832.0
2016.0,6.0,9582.0,9182.0,6832.0,7314.0
2016.0,7.0,9182.0,6832.0,7314.0,3780.0
2016.0,8.0,6832.0,7314.0,3780.0,4682.0
2016.0,9.0,7314.0,3780.0,4682.0,6668.0
2016.0,10.0,3780.0,4682.0,6668.0,7728.0
2016.0,11.0,4682.0,6668.0,7728.0,9678.0
2016.0,12.0,6668.0,7728.0,9678.0,9334.0
2017.0,1.0,7728.0,9678.0,9334.0,9180.0
2017.0,2.0,9678.0,9334.0,9180.0,11484.0
2017.0,3.0,9334.0,9180.0,11484.0,9428.0
2017.0,4.0,9180.0,11484.0,9428.0,8418.0
2017.0,5.0,11484.0,9428.0,8418.0,6568.0
2017.0,6.0,9428.0,8418.0,6568.0,9398.0
2017.0,7.0,8418.0,6568.0,9398.0,7896.0
2017.0,8.0,6568.0,9398.0,7896.0,5690.0
2017.0,9.0,9398.0,7896.0,5690.0,7740.0
2017.0,10.0,7896.0,5690.0,7740.0,7690.0
2017.0,11.0,5690.0,7740.0,7690.0,9690.0
2017.0,12.0,7740.0,7690.0,9690.0,6500.0
2018.0,1.0,7690.0,9690.0,6500.0,8230.0
2018.0,2.0,9690.0,6500.0,8230.0,8312.0
2018.0,3.0,6500.0,8230.0,8312.0,8976.0
2018.0,4.0,8230.0,8312.0,8976.0,9376.0
2018.0,5.0,8312.0,8976.0,9376.0,7926.0
2018.0,6.0,8976.0,9376.0,7926.0,8746.0
2018.0,7.0,9376.0,7926.0,8746.0,7446.0
2018.0,8.0,7926.0,8746.0,7446.0,7706.0
2018.0,9.0,8746.0,7446.0,7706.0,5542.0
2018.0,10.0,7446.0,7706.0,5542.0,0.0
2018.0,11.0,7706.0,5542.0,0.0,0.0
2018.0,12.0,5542.0,0.0,0.0,0.0
2019.0,1.0,0.0,0.0,0.0,36.0
2019.0,2.0,0.0,0.0,36.0,36.0
2019.0,3.0,0.0,36.0,36.0,36.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,400.0
2016.0,10.0,0.0,0.0,400.0,400.0
2016.0,11.0,0.0,400.0,400.0,400.0
2016.0,12.0,400.0,400.0,400.0,400.0
2017.0,1.0,400.0,400.0,400.0,400.0
2017.0,2.0,400.0,400.0,400.0,400.0
2017.0,3.0,400.0,400.0,400.0,0.0
2017.0,4.0,400.0,400.0,0.0,0.0
2017.0,5.0,400.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,0.0
2017.0,9.0,0.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,0.0
2018.0,4.0,0.0,0.0,0.0,300.0
2018.0,5.0,0.0,0.0,300.0,300.0
2018.0,6.0,0.0,300.0,300.0,300.0
2018.0,7.0,300.0,300.0,300.0,300.0
2018.0,8.0,300.0,300.0,300.0,300.0
2018.0,9.0,300.0,300.0,300.0,300.0
2018.0,10.0,300.0,300.0,300.0,1030.0
2018.0,11.0,300.0,300.0,1030.0,1030.0
2018.0,12.0,300.0,1030.0,1030.0,1030.0
2019.0,1.0,1030.0,1030.0,1030.0,1030.0
2019.0,2.0,1030.0,1030.0,1030.0,2040.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,800.0
2016.0,8.0,0.0,0.0,800.0,800.0
2016.0,9.0,0.0,800.0,800.0,800.0
2016.0,10.0,800.0,800.0,800.0,800.0
2016.0,11.0,800.0,800.0,800.0,800.0
2016.0,12.0,800.0,800.0,800.0,1206.0
2017.0,1.0,800.0,800.0,1206.0,406.0
2017.0,2.0,800.0,1206.0,406.0,406.0
2017.0,3.0,1206.0,406.0,406.0,1306.0
2017.0,4.0,406.0,406.0,1306.0,1650.0
2017.0,5.0,406.0,1306.0,1650.0,1650.0
2017.0,6.0,1306.0,1650.0,1650.0,1850.0
2017.0,7.0,1650.0,1650.0,1850.0,1850.0
2017.0,8.0,1650.0,1850.0,1850.0,1850.0
2017.0,9.0,1850.0,1850.0,1850.0,950.0
2017.0,10.0,1850.0,1850.0,950.0,606.0
2017.0,11.0,1850.0,950.0,606.0,1106.0
2017.0,12.0,950.0,606.0,1106.0,500.0
2018.0,1.0,606.0,1106.0,500.0,602.0
2018.0,2.0,1106.0,500.0,602.0,602.0
2018.0,3.0,500.0,602.0,602.0,602.0
2018.0,4.0,602.0,602.0,602.0,602.0
2018.0,5.0,602.0,602.0,602.0,102.0
2018.0,6.0,602.0,602.0,102.0,102.0
2018.0,7.0,602.0,102.0,102.0,0.0
2018.0,8.0,102.0,102.0,0.0,0.0
2018.0,9.0,102.0,0.0,0.0,1502.0
2018.0,10.0,0.0,0.0,1502.0,50.0
2018.0,11.0,0.0,1502.0,50.0,350.0
2018.0,12.0,1502.0,50.0,350.0,450.0
2019.0,1.0,50.0,350.0,450.0,450.0
2019.0,2.0,350.0,450.0,450.0,450.0
2019.0,3.0,450.0,450.0,450.0,450.0
2015.0,7.0,12.0,12.0,12.0,24.0
2015.0,8.0,12.0,12.0,24.0,12.0
2015.0,9.0,12.0,24.0,12.0,24.0
2015.0,10.0,24.0,12.0,24.0,24.0
2015.0,11.0,12.0,24.0,24.0,32.0
2015.0,12.0,24.0,24.0,32.0,32.0
2016.0,1.0,24.0,32.0,32.0,22.0
2016.0,2.0,32.0,32.0,22.0,22.0
2016.0,3.0,32.0,22.0,22.0,30.0
2016.0,4.0,22.0,22.0,30.0,30.0
2016.0,5.0,22.0,30.0,30.0,22.0
2016.0,6.0,30.0,30.0,22.0,52.0
2016.0,7.0,30.0,22.0,52.0,50.0
2016.0,8.0,22.0,52.0,50.0,50.0
2016.0,9.0,52.0,50.0,50.0,30.0
2016.0,10.0,50.0,50.0,30.0,30.0
2016.0,11.0,50.0,30.0,30.0,30.0
2016.0,12.0,30.0,30.0,30.0,0.0
2017.0,1.0,30.0,30.0,0.0,0.0
2017.0,2.0,30.0,0.0,0.0,0.0
2017.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,0.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,4.0
2017.0,7.0,0.0,0.0,4.0,8.0
2017.0,8.0,0.0,4.0,8.0,38.0
2017.0,9.0,4.0,8.0,38.0,38.0
2017.0,10.0,8.0,38.0,38.0,38.0
2017.0,11.0,38.0,38.0,38.0,38.0
2017.0,12.0,38.0,38.0,38.0,34.0
2018.0,1.0,38.0,38.0,34.0,30.0
2018.0,2.0,38.0,34.0,30.0,20.0
2018.0,3.0,34.0,30.0,20.0,20.0
2018.0,4.0,30.0,20.0,20.0,20.0
2018.0,5.0,20.0,20.0,20.0,20.0
2018.0,6.0,20.0,20.0,20.0,20.0
2018.0,7.0,20.0,20.0,20.0,40.0
2018.0,8.0,20.0,20.0,40.0,20.0
2018.0,9.0,20.0,40.0,20.0,40.0
2018.0,10.0,40.0,20.0,40.0,390.0
2018.0,11.0,20.0,40.0,390.0,304.0
2018.0,12.0,40.0,390.0,304.0,284.0
2019.0,1.0,390.0,304.0,284.0,420.0
2019.0,2.0,304.0,284.0,420.0,292.0
2019.0,3.0,284.0,420.0,292.0,364.0
2015.0,11.0,1212.0,1212.0,1212.0,1212.0
2015.0,12.0,1212.0,1212.0,1212.0,1132.0
2016.0,1.0,1212.0,1212.0,1132.0,0.0
2016.0,2.0,1212.0,1132.0,0.0,0.0
2016.0,3.0,1132.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,1406.0
2016.0,8.0,0.0,0.0,1406.0,1406.0
2016.0,9.0,0.0,1406.0,1406.0,1512.0
2016.0,10.0,1406.0,1406.0,1512.0,1512.0
2016.0,11.0,1406.0,1512.0,1512.0,1512.0
2016.0,12.0,1512.0,1512.0,1512.0,1512.0
2017.0,1.0,1512.0,1512.0,1512.0,106.0
2017.0,2.0,1512.0,1512.0,106.0,206.0
2017.0,3.0,1512.0,106.0,206.0,100.0
2017.0,4.0,106.0,206.0,100.0,100.0
2017.0,5.0,206.0,100.0,100.0,100.0
2017.0,6.0,100.0,100.0,100.0,320.0
2017.0,7.0,100.0,100.0,320.0,320.0
2017.0,8.0,100.0,320.0,320.0,220.0
2017.0,9.0,320.0,320.0,220.0,220.0
2017.0,10.0,320.0,220.0,220.0,220.0
2017.0,11.0,220.0,220.0,220.0,220.0
2017.0,12.0,220.0,220.0,220.0,158.0
2018.0,1.0,220.0,220.0,158.0,158.0
2018.0,2.0,220.0,158.0,158.0,158.0
2018.0,3.0,158.0,158.0,158.0,158.0
2018.0,4.0,158.0,158.0,158.0,158.0
2018.0,5.0,158.0,158.0,158.0,158.0
2018.0,6.0,158.0,158.0,158.0,0.0
2018.0,7.0,158.0,158.0,0.0,0.0
2018.0,8.0,158.0,0.0,0.0,0.0
2018.0,9.0,0.0,0.0,0.0,0.0
2018.0,10.0,0.0,0.0,0.0,0.0
2018.0,11.0,0.0,0.0,0.0,0.0
2018.0,12.0,0.0,0.0,0.0,0.0
2019.0,1.0,0.0,0.0,0.0,200.0
2019.0,2.0,0.0,0.0,200.0,200.0
2019.0,3.0,0.0,200.0,200.0,200.0
2015.0,5.0,8026.0,8026.0,8026.0,8026.0
2015.0,6.0,8026.0,8026.0,8026.0,6026.0
2015.0,7.0,8026.0,8026.0,6026.0,26.0
2015.0,8.0,8026.0,6026.0,26.0,0.0
2015.0,9.0,6026.0,26.0,0.0,0.0
2015.0,10.0,26.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,500.0
2016.0,2.0,0.0,0.0,500.0,500.0
2016.0,3.0,0.0,500.0,500.0,2510.0
2016.0,4.0,500.0,500.0,2510.0,2510.0
2016.0,5.0,500.0,2510.0,2510.0,4520.0
2016.0,6.0,2510.0,2510.0,4520.0,4522.0
2016.0,7.0,2510.0,4520.0,4522.0,5028.0
2016.0,8.0,4520.0,4522.0,5028.0,5028.0
2016.0,9.0,4522.0,5028.0,5028.0,3026.0
2016.0,10.0,5028.0,5028.0,3026.0,3026.0
2016.0,11.0,5028.0,3026.0,3026.0,1016.0
2016.0,12.0,3026.0,3026.0,1016.0,4032.0
2017.0,1.0,3026.0,1016.0,4032.0,3026.0
2017.0,2.0,1016.0,4032.0,3026.0,3026.0
2017.0,3.0,4032.0,3026.0,3026.0,3018.0
2017.0,4.0,3026.0,3026.0,3018.0,3018.0
2017.0,5.0,3026.0,3018.0,3018.0,3018.0
2017.0,6.0,3018.0,3018.0,3018.0,1012.0
2017.0,7.0,3018.0,3018.0,1012.0,1012.0
2017.0,8.0,3018.0,1012.0,1012.0,1012.0
2017.0,9.0,1012.0,1012.0,1012.0,7012.0
2017.0,10.0,1012.0,1012.0,7012.0,7012.0
2017.0,11.0,1012.0,7012.0,7012.0,7012.0
2017.0,12.0,7012.0,7012.0,7012.0,6000.0
2018.0,1.0,7012.0,7012.0,6000.0,6000.0
2018.0,2.0,7012.0,6000.0,6000.0,7002.0
2018.0,3.0,6000.0,6000.0,7002.0,1102.0
2018.0,4.0,6000.0,7002.0,1102.0,4008.0
2018.0,5.0,7002.0,1102.0,4008.0,4008.0
2018.0,6.0,1102.0,4008.0,4008.0,4008.0
2018.0,7.0,4008.0,4008.0,4008.0,4108.0
2018.0,8.0,4008.0,4008.0,4108.0,5148.0
2018.0,9.0,4008.0,4108.0,5148.0,6048.0
2018.0,10.0,4108.0,5148.0,6048.0,558.0
2018.0,11.0,5148.0,6048.0,558.0,558.0
2018.0,12.0,6048.0,558.0,558.0,558.0
2019.0,1.0,558.0,558.0,558.0,0.0
2019.0,2.0,558.0,558.0,0.0,0.0
2019.0,3.0,558.0,0.0,0.0,0.0
2015.0,9.0,200.0,200.0,200.0,200.0
2015.0,10.0,200.0,200.0,200.0,0.0
2015.0,11.0,200.0,200.0,0.0,0.0
2015.0,12.0,200.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,20.0
2016.0,4.0,0.0,0.0,20.0,406.0
2016.0,5.0,0.0,20.0,406.0,606.0
2016.0,6.0,20.0,406.0,606.0,606.0
2016.0,7.0,406.0,606.0,606.0,606.0
2016.0,8.0,606.0,606.0,606.0,806.0
2016.0,9.0,606.0,606.0,806.0,786.0
2016.0,10.0,606.0,806.0,786.0,400.0
2016.0,11.0,806.0,786.0,400.0,1368.0
2016.0,12.0,786.0,400.0,1368.0,2134.0
2017.0,1.0,400.0,1368.0,2134.0,2134.0
2017.0,2.0,1368.0,2134.0,2134.0,2164.0
2017.0,3.0,2134.0,2134.0,2164.0,2264.0
2017.0,4.0,2134.0,2164.0,2264.0,2598.0
2017.0,5.0,2164.0,2264.0,2598.0,1430.0
2017.0,6.0,2264.0,2598.0,1430.0,1596.0
2017.0,7.0,2598.0,1430.0,1596.0,1596.0
2017.0,8.0,1430.0,1596.0,1596.0,1366.0
2017.0,9.0,1596.0,1596.0,1366.0,5286.0
2017.0,10.0,1596.0,1366.0,5286.0,10078.0
2017.0,11.0,1366.0,5286.0,10078.0,14124.0
2017.0,12.0,5286.0,10078.0,14124.0,13192.0
2018.0,1.0,10078.0,14124.0,13192.0,13198.0
2018.0,2.0,14124.0,13192.0,13198.0,13226.0
2018.0,3.0,13192.0,13198.0,13226.0,10216.0
2018.0,4.0,13198.0,13226.0,10216.0,5110.0
2018.0,5.0,13226.0,10216.0,5110.0,2064.0
2018.0,6.0,10216.0,5110.0,2064.0,2064.0
2018.0,7.0,5110.0,2064.0,2064.0,4158.0
2018.0,8.0,2064.0,2064.0,4158.0,4130.0
2018.0,9.0,2064.0,4158.0,4130.0,3120.0
2018.0,10.0,4158.0,4130.0,3120.0,1008.0
2018.0,11.0,4130.0,3120.0,1008.0,1008.0
2018.0,12.0,3120.0,1008.0,1008.0,0.0
2019.0,1.0,1008.0,1008.0,0.0,200.0
2019.0,2.0,1008.0,0.0,200.0,200.0
2019.0,3.0,0.0,200.0,200.0,200.0
2015.0,7.0,606.0,606.0,606.0,2622.0
2015.0,8.0,606.0,606.0,2622.0,2826.0
2015.0,9.0,606.0,2622.0,2826.0,2826.0
2015.0,10.0,2622.0,2826.0,2826.0,2220.0
2015.0,11.0,2826.0,2826.0,2220.0,2220.0
2015.0,12.0,2826.0,2220.0,2220.0,2220.0
2016.0,1.0,2220.0,2220.0,2220.0,1404.0
2016.0,2.0,2220.0,2220.0,1404.0,1450.0
2016.0,3.0,2220.0,1404.0,1450.0,1750.0
2016.0,4.0,1404.0,1450.0,1750.0,1750.0
2016.0,5.0,1450.0,1750.0,1750.0,1750.0
2016.0,6.0,1750.0,1750.0,1750.0,1750.0
2016.0,7.0,1750.0,1750.0,1750.0,600.0
2016.0,8.0,1750.0,1750.0,600.0,300.0
2016.0,9.0,1750.0,600.0,300.0,0.0
2016.0,10.0,600.0,300.0,0.0,600.0
2016.0,11.0,300.0,0.0,600.0,1256.0
2016.0,12.0,0.0,600.0,1256.0,1256.0
2017.0,1.0,600.0,1256.0,1256.0,3220.0
2017.0,2.0,1256.0,1256.0,3220.0,3270.0
2017.0,3.0,1256.0,3220.0,3270.0,3270.0
2017.0,4.0,3220.0,3270.0,3270.0,2670.0
2017.0,5.0,3270.0,3270.0,2670.0,2314.0
2017.0,6.0,3270.0,2670.0,2314.0,2664.0
2017.0,7.0,2670.0,2314.0,2664.0,650.0
2017.0,8.0,2314.0,2664.0,650.0,650.0
2017.0,9.0,2664.0,650.0,650.0,650.0
2017.0,10.0,650.0,650.0,650.0,1050.0
2017.0,11.0,650.0,650.0,1050.0,1050.0
2017.0,12.0,650.0,1050.0,1050.0,700.0
2018.0,1.0,1050.0,1050.0,700.0,700.0
2018.0,2.0,1050.0,700.0,700.0,2148.0
2018.0,3.0,700.0,700.0,2148.0,2948.0
2018.0,4.0,700.0,2148.0,2948.0,2948.0
2018.0,5.0,2148.0,2948.0,2948.0,2648.0
2018.0,6.0,2948.0,2948.0,2648.0,3048.0
2018.0,7.0,2948.0,2648.0,3048.0,3048.0
2018.0,8.0,2648.0,3048.0,3048.0,2000.0
2018.0,9.0,3048.0,3048.0,2000.0,1200.0
2018.0,10.0,3048.0,2000.0,1200.0,600.0
2018.0,11.0,2000.0,1200.0,600.0,752.0
2018.0,12.0,1200.0,600.0,752.0,752.0
2019.0,1.0,600.0,752.0,752.0,752.0
2019.0,2.0,752.0,752.0,752.0,152.0
2019.0,3.0,752.0,752.0,152.0,152.0
2017.0,5.0,380.0,380.0,0.0,0.0
2017.0,6.0,380.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,0.0
2017.0,9.0,0.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,102.0
2018.0,4.0,0.0,0.0,102.0,150.0
2018.0,5.0,0.0,102.0,150.0,250.0
2018.0,6.0,102.0,150.0,250.0,250.0
2018.0,7.0,150.0,250.0,250.0,350.0
2018.0,8.0,250.0,250.0,350.0,550.0
2018.0,9.0,250.0,350.0,550.0,648.0
2016.0,1.0,1046.0,1046.0,500.0,500.0
2016.0,2.0,1046.0,500.0,500.0,500.0
2016.0,3.0,500.0,500.0,500.0,0.0
2016.0,4.0,500.0,500.0,0.0,0.0
2016.0,5.0,500.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,500.0
2016.0,7.0,0.0,0.0,500.0,1000.0
