Year,Month,n-2,n-1,n,y 
2016.0,9.0,170.0,170.0,170.0,120.0
2016.0,10.0,170.0,170.0,120.0,190.0
2016.0,11.0,170.0,120.0,190.0,650.0
2016.0,12.0,120.0,190.0,650.0,650.0
2017.0,1.0,190.0,650.0,650.0,670.0
2017.0,2.0,650.0,650.0,670.0,670.0
2017.0,3.0,650.0,670.0,670.0,970.0
2017.0,4.0,670.0,670.0,970.0,900.0
2017.0,5.0,670.0,970.0,900.0,320.0
2017.0,6.0,970.0,900.0,320.0,320.0
2017.0,7.0,900.0,320.0,320.0,350.0
2017.0,8.0,320.0,320.0,350.0,550.0
2017.0,9.0,320.0,350.0,550.0,250.0
2017.0,10.0,350.0,550.0,250.0,550.0
2017.0,11.0,550.0,250.0,550.0,550.0
2017.0,12.0,250.0,550.0,550.0,550.0
2018.0,1.0,550.0,550.0,550.0,500.0
2018.0,2.0,550.0,550.0,500.0,310.0
2018.0,3.0,550.0,500.0,310.0,380.0
2018.0,4.0,500.0,310.0,380.0,80.0
2018.0,5.0,310.0,380.0,80.0,80.0
2018.0,6.0,380.0,80.0,80.0,80.0
2018.0,7.0,80.0,80.0,80.0,80.0
2018.0,8.0,80.0,80.0,80.0,70.0
2019.0,1.0,502.0,502.0,502.0,308.0
2019.0,2.0,502.0,502.0,308.0,308.0
2016.0,4.0,300.0,300.0,300.0,300.0
2016.0,5.0,300.0,300.0,300.0,300.0
2016.0,6.0,300.0,300.0,300.0,300.0
2016.0,3.0,162.0,156.0,156.0,150.0
2016.0,4.0,156.0,156.0,150.0,150.0
2016.0,5.0,156.0,150.0,150.0,150.0
2017.0,7.0,500.0,500.0,500.0,500.0
2017.0,8.0,500.0,500.0,500.0,500.0
2017.0,9.0,500.0,500.0,500.0,500.0
2017.0,11.0,200.0,200.0,200.0,200.0
2017.0,12.0,200.0,200.0,200.0,200.0
2018.0,1.0,200.0,200.0,200.0,200.0
2016.0,4.0,380.0,380.0,380.0,380.0
2016.0,5.0,380.0,380.0,380.0,380.0
2016.0,6.0,380.0,380.0,380.0,380.0
2017.0,1.0,300.0,300.0,300.0,300.0
2017.0,2.0,300.0,300.0,300.0,300.0
2017.0,3.0,300.0,300.0,300.0,300.0
2017.0,8.0,500.0,500.0,500.0,500.0
2017.0,9.0,500.0,500.0,500.0,500.0
2017.0,10.0,500.0,500.0,500.0,500.0
2018.0,7.0,46.0,46.0,508.0,508.0
2018.0,8.0,46.0,508.0,508.0,508.0
2018.0,9.0,508.0,508.0,508.0,528.0
2017.0,6.0,350.0,350.0,350.0,350.0
2017.0,7.0,350.0,350.0,350.0,350.0
2017.0,8.0,350.0,350.0,350.0,350.0
2015.0,7.0,20.0,20.0,20.0,54.0
2015.0,8.0,20.0,20.0,54.0,120.0
2015.0,9.0,20.0,54.0,120.0,100.0
2015.0,10.0,54.0,120.0,100.0,150.0
2015.0,11.0,120.0,100.0,150.0,250.0
2015.0,12.0,100.0,150.0,250.0,250.0
2016.0,1.0,150.0,250.0,250.0,216.0
2016.0,2.0,250.0,250.0,216.0,250.0
2016.0,3.0,250.0,216.0,250.0,250.0
2016.0,4.0,216.0,250.0,250.0,200.0
2016.0,5.0,250.0,250.0,200.0,140.0
2016.0,6.0,250.0,200.0,140.0,140.0
2016.0,7.0,200.0,140.0,140.0,200.0
2016.0,8.0,140.0,140.0,200.0,100.0
2016.0,9.0,140.0,200.0,100.0,100.0
2016.0,10.0,200.0,100.0,100.0,100.0
2016.0,11.0,100.0,100.0,100.0,60.0
2016.0,12.0,100.0,100.0,60.0,60.0
2017.0,1.0,100.0,60.0,60.0,100.0
2017.0,2.0,60.0,60.0,100.0,100.0
2017.0,3.0,60.0,100.0,100.0,100.0
2017.0,4.0,100.0,100.0,100.0,100.0
2017.0,5.0,100.0,100.0,100.0,100.0
2017.0,6.0,100.0,100.0,100.0,100.0
2018.0,9.0,20.0,150.0,150.0,150.0
2015.0,6.0,866.0,774.0,774.0,56.0
2015.0,7.0,774.0,774.0,56.0,56.0
2015.0,8.0,774.0,56.0,56.0,188.0
2015.0,9.0,56.0,56.0,188.0,188.0
2015.0,10.0,56.0,188.0,188.0,188.0
2015.0,11.0,188.0,188.0,188.0,188.0
2015.0,12.0,188.0,188.0,188.0,132.0
2016.0,1.0,188.0,188.0,132.0,132.0
2016.0,6.0,172.0,172.0,372.0,372.0
2016.0,7.0,172.0,372.0,372.0,372.0
2016.0,8.0,372.0,372.0,372.0,662.0
2016.0,9.0,372.0,372.0,662.0,490.0
2016.0,10.0,372.0,662.0,490.0,490.0
2016.0,11.0,662.0,490.0,490.0,370.0
2016.0,12.0,490.0,490.0,370.0,622.0
2017.0,9.0,854.0,442.0,348.0,314.0
2017.0,10.0,442.0,348.0,314.0,314.0
2017.0,11.0,348.0,314.0,314.0,54.0
2017.0,12.0,314.0,314.0,54.0,450.0
2018.0,1.0,314.0,54.0,450.0,450.0
2018.0,2.0,54.0,450.0,450.0,450.0
2018.0,3.0,450.0,450.0,450.0,396.0
2018.0,4.0,450.0,450.0,396.0,396.0
2018.0,5.0,450.0,396.0,396.0,396.0
2018.0,6.0,396.0,396.0,396.0,78.0
2018.0,7.0,396.0,396.0,78.0,566.0
2018.0,8.0,396.0,78.0,566.0,688.0
2019.0,1.0,192.0,126.0,124.0,56.0
2019.0,2.0,126.0,124.0,56.0,56.0
2019.0,3.0,124.0,56.0,56.0,794.0
2017.0,4.0,10.0,10.0,110.0,110.0
2017.0,5.0,10.0,110.0,110.0,110.0
2017.0,6.0,110.0,110.0,110.0,110.0
2017.0,7.0,110.0,110.0,110.0,100.0
2017.0,8.0,110.0,110.0,100.0,100.0
2017.0,4.0,72.0,72.0,72.0,72.0
2017.0,5.0,72.0,72.0,72.0,72.0
2017.0,6.0,72.0,72.0,72.0,72.0
2016.0,3.0,200.0,200.0,200.0,200.0
2016.0,4.0,200.0,200.0,200.0,200.0
2016.0,5.0,200.0,200.0,200.0,20.0
2016.0,6.0,200.0,200.0,20.0,20.0
2016.0,7.0,200.0,20.0,20.0,822.0
2016.0,8.0,20.0,20.0,822.0,822.0
2016.0,9.0,20.0,822.0,822.0,822.0
2016.0,10.0,822.0,822.0,822.0,822.0
2016.0,11.0,822.0,822.0,822.0,802.0
2017.0,4.0,204.0,204.0,204.0,204.0
2017.0,5.0,204.0,204.0,204.0,388.0
2017.0,6.0,204.0,204.0,388.0,184.0
2017.0,7.0,204.0,388.0,184.0,184.0
2017.0,8.0,388.0,184.0,184.0,184.0
2017.0,9.0,184.0,184.0,184.0,184.0
2017.0,10.0,184.0,184.0,184.0,184.0
2018.0,4.0,160.0,270.0,510.0,510.0
2018.0,5.0,270.0,510.0,510.0,760.0
2018.0,6.0,510.0,510.0,760.0,846.0
2018.0,7.0,510.0,760.0,846.0,766.0
2019.0,1.0,400.0,520.0,420.0,420.0
2019.0,2.0,520.0,420.0,420.0,220.0
2019.0,3.0,420.0,420.0,220.0,220.0
2019.0,2.0,50.0,250.0,250.0,250.0
2019.0,3.0,250.0,250.0,250.0,250.0
2016.0,10.0,508.0,508.0,508.0,508.0
2016.0,11.0,508.0,508.0,508.0,500.0
2016.0,3.0,996.0,440.0,600.0,600.0
2016.0,4.0,440.0,600.0,600.0,300.0
2016.0,5.0,600.0,600.0,300.0,300.0
2016.0,6.0,600.0,300.0,300.0,300.0
2016.0,7.0,300.0,300.0,300.0,300.0
2017.0,4.0,550.0,850.0,850.0,850.0
2017.0,5.0,850.0,850.0,850.0,850.0
2017.0,6.0,850.0,850.0,850.0,850.0
2017.0,7.0,850.0,850.0,850.0,300.0
2017.0,8.0,850.0,850.0,300.0,550.0
2017.0,9.0,850.0,300.0,550.0,550.0
2017.0,10.0,300.0,550.0,550.0,550.0
2017.0,11.0,550.0,550.0,550.0,550.0
2017.0,12.0,550.0,550.0,550.0,600.0
2018.0,1.0,550.0,550.0,600.0,758.0
2018.0,2.0,550.0,600.0,758.0,658.0
2018.0,3.0,600.0,758.0,658.0,858.0
2018.0,4.0,758.0,658.0,858.0,858.0
2018.0,5.0,658.0,858.0,858.0,858.0
2018.0,6.0,858.0,858.0,858.0,808.0
2018.0,7.0,858.0,858.0,808.0,650.0
2018.0,8.0,858.0,808.0,650.0,200.0
2016.0,4.0,300.0,800.0,802.0,802.0
2016.0,5.0,800.0,802.0,802.0,802.0
2016.0,6.0,802.0,802.0,802.0,802.0
2016.0,7.0,802.0,802.0,802.0,502.0
2016.0,8.0,802.0,802.0,502.0,2.0
2017.0,2.0,300.0,300.0,300.0,300.0
2017.0,3.0,300.0,300.0,300.0,300.0
2017.0,4.0,300.0,300.0,300.0,300.0
2017.0,5.0,300.0,300.0,300.0,300.0
2017.0,6.0,300.0,300.0,300.0,300.0
2017.0,7.0,300.0,300.0,300.0,300.0
2017.0,8.0,300.0,300.0,300.0,300.0
2017.0,9.0,300.0,300.0,300.0,300.0
2017.0,10.0,300.0,300.0,300.0,300.0
2016.0,2.0,576.0,756.0,756.0,350.0
2016.0,3.0,756.0,756.0,350.0,200.0
2016.0,4.0,756.0,350.0,200.0,200.0
2016.0,5.0,350.0,200.0,200.0,180.0
2016.0,11.0,200.0,700.0,752.0,752.0
2016.0,12.0,700.0,752.0,752.0,752.0
2017.0,1.0,752.0,752.0,752.0,802.0
2017.0,2.0,752.0,752.0,802.0,902.0
2018.0,7.0,208.0,208.0,600.0,600.0
2018.0,8.0,208.0,600.0,600.0,600.0
2018.0,9.0,600.0,600.0,600.0,600.0
2018.0,10.0,600.0,600.0,600.0,724.0
2018.0,11.0,600.0,600.0,724.0,524.0
2018.0,12.0,600.0,724.0,524.0,524.0
2019.0,1.0,724.0,524.0,524.0,724.0
2016.0,1.0,320.0,320.0,320.0,320.0
2016.0,2.0,320.0,320.0,320.0,320.0
2016.0,3.0,320.0,320.0,320.0,404.0
2016.0,4.0,320.0,320.0,404.0,84.0
2016.0,5.0,320.0,404.0,84.0,84.0
2016.0,6.0,404.0,84.0,84.0,86.0
2016.0,7.0,84.0,84.0,86.0,86.0
2016.0,8.0,84.0,86.0,86.0,86.0
2016.0,9.0,86.0,86.0,86.0,2.0
2016.0,10.0,86.0,86.0,2.0,2.0
2016.0,11.0,86.0,2.0,2.0,2.0
2015.0,11.0,500.0,500.0,500.0,500.0
2015.0,12.0,500.0,500.0,500.0,650.0
2015.0,8.0,200.0,200.0,200.0,200.0
2015.0,9.0,200.0,200.0,200.0,200.0
2015.0,10.0,200.0,200.0,200.0,702.0
2015.0,6.0,314.0,314.0,194.0,194.0
2015.0,7.0,314.0,194.0,194.0,194.0
2015.0,8.0,194.0,194.0,194.0,182.0
2015.0,4.0,20.0,20.0,656.0,684.0
2015.0,5.0,20.0,656.0,684.0,684.0
2015.0,6.0,656.0,684.0,684.0,718.0
2015.0,7.0,684.0,684.0,718.0,718.0
2015.0,8.0,684.0,718.0,718.0,718.0
2015.0,9.0,718.0,718.0,718.0,62.0
2015.0,10.0,718.0,718.0,62.0,34.0
2015.0,11.0,718.0,62.0,34.0,34.0
2015.0,12.0,62.0,34.0,34.0,20.0
2016.0,1.0,34.0,34.0,20.0,20.0
2016.0,2.0,34.0,20.0,20.0,20.0
2016.0,3.0,20.0,20.0,20.0,20.0
2016.0,4.0,20.0,20.0,20.0,60.0
2016.0,5.0,20.0,20.0,60.0,134.0
2016.0,6.0,20.0,60.0,134.0,190.0
2016.0,7.0,60.0,134.0,190.0,216.0
2016.0,8.0,134.0,190.0,216.0,324.0
2016.0,9.0,190.0,216.0,324.0,324.0
2016.0,10.0,216.0,324.0,324.0,384.0
2016.0,11.0,324.0,324.0,384.0,310.0
2016.0,12.0,324.0,384.0,310.0,234.0
2017.0,1.0,384.0,310.0,234.0,904.0
2017.0,2.0,310.0,234.0,904.0,896.0
2017.0,3.0,234.0,904.0,896.0,896.0
2017.0,4.0,904.0,896.0,896.0,796.0
2017.0,5.0,896.0,896.0,796.0,908.0
2017.0,6.0,896.0,796.0,908.0,908.0
2017.0,7.0,796.0,908.0,908.0,262.0
2017.0,8.0,908.0,908.0,262.0,262.0
2018.0,10.0,44.0,44.0,240.0,480.0
2018.0,11.0,44.0,240.0,480.0,384.0
2018.0,12.0,240.0,480.0,384.0,334.0
2019.0,1.0,480.0,384.0,334.0,384.0
2019.0,2.0,384.0,334.0,384.0,284.0
2019.0,3.0,334.0,384.0,284.0,284.0
2015.0,7.0,306.0,306.0,306.0,306.0
2015.0,8.0,306.0,306.0,306.0,306.0
2015.0,9.0,306.0,306.0,306.0,306.0
2016.0,4.0,44.0,44.0,44.0,44.0
2016.0,5.0,44.0,44.0,44.0,44.0
2016.0,6.0,44.0,44.0,44.0,44.0
2017.0,2.0,200.0,200.0,200.0,200.0
2017.0,3.0,200.0,200.0,200.0,200.0
2017.0,4.0,200.0,200.0,200.0,200.0
2017.0,5.0,200.0,200.0,200.0,500.0
2017.0,6.0,200.0,200.0,500.0,500.0
2017.0,7.0,200.0,500.0,500.0,500.0
2017.0,8.0,500.0,500.0,500.0,500.0
2017.0,9.0,500.0,500.0,500.0,500.0
2017.0,10.0,500.0,500.0,500.0,500.0
2018.0,3.0,600.0,600.0,600.0,800.0
2018.0,4.0,600.0,600.0,800.0,800.0
2018.0,5.0,600.0,800.0,800.0,800.0
2018.0,6.0,800.0,800.0,800.0,602.0
2015.0,4.0,108.0,76.0,76.0,76.0
2015.0,5.0,76.0,76.0,76.0,42.0
2015.0,6.0,76.0,76.0,42.0,42.0
2015.0,7.0,76.0,42.0,42.0,10.0
2015.0,12.0,36.0,36.0,36.0,66.0
2016.0,1.0,36.0,36.0,66.0,68.0
2016.0,2.0,36.0,66.0,68.0,88.0
2016.0,3.0,66.0,68.0,88.0,52.0
2016.0,4.0,68.0,88.0,52.0,52.0
2016.0,5.0,88.0,52.0,52.0,54.0
2016.0,6.0,52.0,52.0,54.0,32.0
2016.0,7.0,52.0,54.0,32.0,38.0
2016.0,8.0,54.0,32.0,38.0,18.0
2016.0,9.0,32.0,38.0,18.0,38.0
2016.0,10.0,38.0,18.0,38.0,76.0
2016.0,11.0,18.0,38.0,76.0,94.0
2016.0,12.0,38.0,76.0,94.0,118.0
2017.0,1.0,76.0,94.0,118.0,152.0
2017.0,2.0,94.0,118.0,152.0,152.0
2017.0,3.0,118.0,152.0,152.0,162.0
2017.0,4.0,152.0,152.0,162.0,124.0
2017.0,5.0,152.0,162.0,124.0,104.0
2017.0,6.0,162.0,124.0,104.0,72.0
2017.0,7.0,124.0,104.0,72.0,80.0
2017.0,8.0,104.0,72.0,80.0,80.0
2017.0,9.0,72.0,80.0,80.0,50.0
2017.0,10.0,80.0,80.0,50.0,78.0
2017.0,11.0,80.0,50.0,78.0,134.0
2017.0,12.0,50.0,78.0,134.0,134.0
2018.0,1.0,78.0,134.0,134.0,96.0
2018.0,2.0,134.0,134.0,96.0,96.0
2018.0,3.0,134.0,96.0,96.0,140.0
2018.0,4.0,96.0,96.0,140.0,118.0
2018.0,5.0,96.0,140.0,118.0,62.0
2018.0,6.0,140.0,118.0,62.0,64.0
2018.0,7.0,118.0,62.0,64.0,64.0
2018.0,8.0,62.0,64.0,64.0,98.0
2018.0,9.0,64.0,64.0,98.0,56.0
2018.0,10.0,64.0,98.0,56.0,100.0
2018.0,11.0,98.0,56.0,100.0,100.0
2018.0,12.0,56.0,100.0,100.0,100.0
2019.0,1.0,100.0,100.0,100.0,100.0
2019.0,2.0,100.0,100.0,100.0,470.0
2019.0,3.0,100.0,100.0,470.0,470.0
2015.0,6.0,950.0,400.0,200.0,390.0
2015.0,7.0,400.0,200.0,390.0,190.0
2015.0,8.0,200.0,390.0,190.0,190.0
2015.0,9.0,390.0,190.0,190.0,190.0
2015.0,10.0,190.0,190.0,190.0,790.0
2015.0,11.0,190.0,190.0,790.0,790.0
2015.0,12.0,190.0,790.0,790.0,600.0
2016.0,1.0,790.0,790.0,600.0,800.0
2016.0,2.0,790.0,600.0,800.0,850.0
2016.0,3.0,600.0,800.0,850.0,850.0
2016.0,4.0,800.0,850.0,850.0,250.0
2016.0,5.0,850.0,850.0,250.0,250.0
2018.0,3.0,650.0,650.0,650.0,650.0
2018.0,7.0,100.0,100.0,100.0,100.0
2018.0,8.0,100.0,100.0,100.0,100.0
2018.0,9.0,100.0,100.0,100.0,200.0
2018.0,10.0,100.0,100.0,200.0,20.0
2018.0,11.0,100.0,200.0,20.0,20.0
2018.0,12.0,200.0,20.0,20.0,70.0
2019.0,1.0,20.0,20.0,70.0,70.0
2019.0,2.0,20.0,70.0,70.0,70.0
2019.0,3.0,70.0,70.0,70.0,50.0
2017.0,6.0,200.0,200.0,214.0,214.0
2017.0,7.0,200.0,214.0,214.0,214.0
2017.0,8.0,214.0,214.0,214.0,214.0
2017.0,9.0,214.0,214.0,214.0,14.0
2017.0,10.0,214.0,214.0,14.0,14.0
2017.0,11.0,214.0,14.0,14.0,8.0
2017.0,12.0,14.0,14.0,8.0,8.0
2018.0,1.0,14.0,8.0,8.0,8.0
2018.0,2.0,8.0,8.0,8.0,8.0
2018.0,3.0,8.0,8.0,8.0,8.0
2018.0,4.0,8.0,8.0,8.0,214.0
2018.0,5.0,8.0,8.0,214.0,206.0
2018.0,6.0,8.0,214.0,206.0,206.0
2018.0,7.0,214.0,206.0,206.0,206.0
2018.0,8.0,206.0,206.0,206.0,206.0
2018.0,9.0,206.0,206.0,206.0,206.0
2017.0,1.0,106.0,106.0,106.0,106.0
2017.0,2.0,106.0,106.0,106.0,206.0
2017.0,10.0,50.0,150.0,150.0,150.0
2017.0,11.0,150.0,150.0,150.0,150.0
2017.0,12.0,150.0,150.0,150.0,150.0
2018.0,1.0,150.0,150.0,150.0,200.0
2018.0,2.0,150.0,150.0,200.0,100.0
2018.0,3.0,150.0,200.0,100.0,100.0
2018.0,4.0,200.0,100.0,100.0,100.0
2018.0,5.0,100.0,100.0,100.0,150.0
2018.0,6.0,100.0,100.0,150.0,150.0
2018.0,7.0,100.0,150.0,150.0,50.0
2018.0,8.0,150.0,150.0,50.0,50.0
2018.0,9.0,150.0,50.0,50.0,50.0
2018.0,6.0,148.0,650.0,650.0,650.0
2017.0,2.0,950.0,500.0,700.0,200.0
2017.0,3.0,500.0,700.0,200.0,200.0
2017.0,4.0,700.0,200.0,200.0,200.0
2017.0,5.0,200.0,200.0,200.0,200.0
2017.0,6.0,200.0,200.0,200.0,200.0
2018.0,1.0,650.0,650.0,650.0,650.0
2018.0,7.0,640.0,640.0,640.0,640.0
2018.0,8.0,640.0,640.0,640.0,384.0
2018.0,9.0,640.0,640.0,384.0,384.0
2018.0,10.0,640.0,384.0,384.0,102.0
2018.0,11.0,384.0,384.0,102.0,102.0
2016.0,2.0,4.0,4.0,58.0,54.0
2016.0,3.0,4.0,58.0,54.0,54.0
2016.0,4.0,58.0,54.0,54.0,66.0
2016.0,5.0,54.0,54.0,66.0,66.0
2016.0,6.0,54.0,66.0,66.0,66.0
2016.0,7.0,66.0,66.0,66.0,12.0
2016.0,8.0,66.0,66.0,12.0,12.0
2016.0,9.0,66.0,12.0,12.0,12.0
2016.0,10.0,12.0,12.0,12.0,16.0
2016.0,11.0,12.0,12.0,16.0,16.0
2016.0,12.0,12.0,16.0,16.0,16.0
2017.0,1.0,16.0,16.0,16.0,16.0
2017.0,2.0,16.0,16.0,16.0,16.0
2017.0,3.0,16.0,16.0,16.0,196.0
2017.0,4.0,16.0,16.0,196.0,180.0
2017.0,5.0,16.0,196.0,180.0,180.0
2017.0,6.0,196.0,180.0,180.0,180.0
2017.0,7.0,180.0,180.0,180.0,208.0
2017.0,8.0,180.0,180.0,208.0,208.0
2017.0,9.0,180.0,208.0,208.0,28.0
2017.0,10.0,208.0,208.0,28.0,28.0
2017.0,11.0,208.0,28.0,28.0,28.0
2017.0,12.0,28.0,28.0,28.0,28.0
2019.0,3.0,50.0,100.0,100.0,100.0
2016.0,10.0,200.0,200.0,200.0,200.0
2016.0,11.0,200.0,200.0,200.0,200.0
2016.0,12.0,200.0,200.0,200.0,200.0
2017.0,10.0,300.0,300.0,300.0,300.0
2017.0,11.0,300.0,300.0,300.0,300.0
2017.0,12.0,300.0,300.0,300.0,300.0
2018.0,7.0,40.0,40.0,40.0,100.0
2018.0,8.0,40.0,40.0,100.0,160.0
2018.0,9.0,40.0,100.0,160.0,160.0
2016.0,2.0,316.0,450.0,650.0,810.0
2016.0,3.0,450.0,650.0,810.0,930.0
2016.0,4.0,650.0,810.0,930.0,930.0
2016.0,5.0,810.0,930.0,930.0,614.0
2016.0,6.0,930.0,930.0,614.0,480.0
2016.0,7.0,930.0,614.0,480.0,480.0
2016.0,8.0,614.0,480.0,480.0,520.0
2016.0,9.0,480.0,480.0,520.0,400.0
2016.0,10.0,480.0,520.0,400.0,800.0
2016.0,11.0,520.0,400.0,800.0,800.0
2017.0,4.0,800.0,600.0,600.0,200.0
2017.0,5.0,600.0,600.0,200.0,200.0
2015.0,7.0,200.0,200.0,200.0,600.0
2015.0,8.0,200.0,200.0,600.0,600.0
2015.0,9.0,200.0,600.0,600.0,600.0
2015.0,10.0,600.0,600.0,600.0,800.0
2015.0,11.0,600.0,600.0,800.0,800.0
2016.0,12.0,600.0,600.0,600.0,600.0
2017.0,1.0,600.0,600.0,600.0,600.0
2017.0,2.0,600.0,600.0,600.0,600.0
2017.0,3.0,600.0,600.0,600.0,600.0
2017.0,4.0,600.0,600.0,600.0,600.0
2017.0,5.0,600.0,600.0,600.0,600.0
2017.0,6.0,600.0,600.0,600.0,600.0
2017.0,7.0,600.0,600.0,600.0,600.0
2017.0,8.0,600.0,600.0,600.0,600.0
2019.0,1.0,10.0,10.0,10.0,10.0
2019.0,2.0,10.0,10.0,10.0,10.0
2019.0,3.0,10.0,10.0,10.0,10.0
2015.0,12.0,122.0,392.0,392.0,392.0
2016.0,1.0,392.0,392.0,392.0,492.0
2016.0,2.0,392.0,392.0,492.0,492.0
2016.0,3.0,392.0,492.0,492.0,370.0
2016.0,4.0,492.0,492.0,370.0,100.0
2016.0,5.0,492.0,370.0,100.0,200.0
2016.0,6.0,370.0,100.0,200.0,200.0
2016.0,7.0,100.0,200.0,200.0,100.0
2016.0,8.0,200.0,200.0,100.0,100.0
2016.0,9.0,200.0,100.0,100.0,100.0
2016.0,10.0,100.0,100.0,100.0,100.0
2017.0,6.0,100.0,100.0,100.0,100.0
2017.0,7.0,100.0,100.0,100.0,100.0
2017.0,8.0,100.0,100.0,100.0,100.0
2018.0,8.0,96.0,196.0,196.0,296.0
2018.0,9.0,196.0,196.0,296.0,346.0
2019.0,2.0,500.0,500.0,500.0,500.0
2019.0,3.0,500.0,500.0,500.0,500.0
2016.0,2.0,406.0,406.0,466.0,466.0
2016.0,3.0,406.0,466.0,466.0,466.0
2016.0,4.0,466.0,466.0,466.0,456.0
2016.0,5.0,466.0,466.0,456.0,130.0
2016.0,6.0,466.0,456.0,130.0,130.0
2016.0,7.0,456.0,130.0,130.0,70.0
2016.0,8.0,130.0,130.0,70.0,70.0
2016.0,9.0,130.0,70.0,70.0,70.0
2016.0,10.0,70.0,70.0,70.0,40.0
2016.0,11.0,70.0,70.0,40.0,20.0
2016.0,12.0,70.0,40.0,20.0,20.0
2017.0,1.0,40.0,20.0,20.0,40.0
2017.0,2.0,20.0,20.0,40.0,40.0
2017.0,3.0,20.0,40.0,40.0,60.0
2017.0,4.0,40.0,40.0,60.0,530.0
2017.0,5.0,40.0,60.0,530.0,530.0
2017.0,6.0,60.0,530.0,530.0,530.0
2017.0,7.0,530.0,530.0,530.0,510.0
2017.0,8.0,530.0,530.0,510.0,530.0
2017.0,9.0,530.0,510.0,530.0,526.0
2017.0,10.0,510.0,530.0,526.0,138.0
2017.0,11.0,530.0,526.0,138.0,118.0
2017.0,12.0,526.0,138.0,118.0,118.0
2018.0,1.0,138.0,118.0,118.0,118.0
2018.0,2.0,118.0,118.0,118.0,98.0
2018.0,3.0,118.0,118.0,98.0,92.0
2018.0,4.0,118.0,98.0,92.0,30.0
2018.0,5.0,98.0,92.0,30.0,40.0
2018.0,6.0,92.0,30.0,40.0,40.0
2018.0,7.0,30.0,40.0,40.0,40.0
2018.0,8.0,40.0,40.0,40.0,60.0
2018.0,9.0,40.0,40.0,60.0,60.0
2018.0,10.0,40.0,60.0,60.0,252.0
2018.0,11.0,60.0,60.0,252.0,602.0
2018.0,12.0,60.0,252.0,602.0,602.0
2019.0,1.0,252.0,602.0,602.0,602.0
2019.0,2.0,602.0,602.0,602.0,602.0
2019.0,3.0,602.0,602.0,602.0,366.0
2015.0,12.0,150.0,150.0,150.0,150.0
2016.0,1.0,150.0,150.0,150.0,150.0
2016.0,2.0,150.0,150.0,150.0,150.0
2017.0,4.0,50.0,50.0,206.0,206.0
2017.0,5.0,50.0,206.0,206.0,206.0
2017.0,6.0,206.0,206.0,206.0,206.0
2017.0,7.0,206.0,206.0,206.0,156.0
2017.0,8.0,206.0,206.0,156.0,226.0
2017.0,9.0,206.0,156.0,226.0,70.0
2017.0,10.0,156.0,226.0,70.0,150.0
2017.0,11.0,226.0,70.0,150.0,150.0
2017.0,12.0,70.0,150.0,150.0,358.0
2018.0,1.0,150.0,150.0,358.0,358.0
2018.0,2.0,150.0,358.0,358.0,288.0
2018.0,3.0,358.0,358.0,288.0,288.0
2018.0,4.0,358.0,288.0,288.0,208.0
2018.0,5.0,288.0,288.0,208.0,208.0
2015.0,12.0,200.0,206.0,206.0,206.0
2016.0,1.0,206.0,206.0,206.0,206.0
2016.0,2.0,206.0,206.0,206.0,206.0
2016.0,3.0,206.0,206.0,206.0,6.0
2016.0,4.0,206.0,206.0,6.0,56.0
2016.0,5.0,206.0,6.0,56.0,56.0
2016.0,6.0,6.0,56.0,56.0,106.0
2016.0,7.0,56.0,56.0,106.0,106.0
2016.0,8.0,56.0,106.0,106.0,106.0
2016.0,9.0,106.0,106.0,106.0,106.0
2016.0,10.0,106.0,106.0,106.0,50.0
2016.0,11.0,106.0,106.0,50.0,50.0
2017.0,8.0,50.0,50.0,50.0,50.0
2017.0,9.0,50.0,50.0,50.0,50.0
2017.0,10.0,50.0,50.0,50.0,50.0
2017.0,6.0,200.0,200.0,200.0,200.0
2017.0,7.0,200.0,200.0,200.0,200.0
2017.0,8.0,200.0,200.0,200.0,200.0
2019.0,1.0,50.0,50.0,50.0,50.0
2019.0,2.0,50.0,50.0,50.0,50.0
2016.0,2.0,100.0,100.0,100.0,100.0
2016.0,3.0,100.0,100.0,100.0,100.0
2016.0,4.0,100.0,100.0,100.0,100.0
2017.0,5.0,100.0,100.0,100.0,100.0
2017.0,6.0,100.0,100.0,100.0,100.0
2017.0,7.0,100.0,100.0,100.0,100.0
2017.0,8.0,100.0,100.0,100.0,500.0
2017.0,9.0,100.0,100.0,500.0,500.0
2017.0,10.0,100.0,500.0,500.0,500.0
2017.0,11.0,500.0,500.0,500.0,500.0
2017.0,12.0,500.0,500.0,500.0,500.0
2018.0,1.0,500.0,500.0,500.0,500.0
2017.0,4.0,80.0,80.0,80.0,80.0
2017.0,5.0,80.0,80.0,80.0,80.0
2017.0,6.0,80.0,80.0,80.0,80.0
2017.0,7.0,80.0,80.0,80.0,50.0
2016.0,7.0,200.0,200.0,200.0,200.0
2016.0,12.0,300.0,300.0,400.0,400.0
2017.0,1.0,300.0,400.0,400.0,400.0
2017.0,2.0,400.0,400.0,400.0,400.0
2017.0,3.0,400.0,400.0,400.0,500.0
2017.0,4.0,400.0,400.0,500.0,502.0
2017.0,5.0,400.0,500.0,502.0,402.0
2017.0,6.0,500.0,502.0,402.0,402.0
2017.0,7.0,502.0,402.0,402.0,402.0
2017.0,8.0,402.0,402.0,402.0,402.0
2017.0,9.0,402.0,402.0,402.0,2.0
2018.0,2.0,198.0,198.0,198.0,198.0
2018.0,3.0,198.0,198.0,198.0,198.0
