category,Year,Month,n-3,n-2,n-1,y 
1427.0,2016.0,7.0,344.0,344.0,264.0,294.0
1427.0,2016.0,8.0,344.0,264.0,294.0,294.0
1427.0,2016.0,9.0,264.0,294.0,294.0,244.0
1427.0,2016.0,10.0,294.0,294.0,244.0,100.0
1427.0,2016.0,11.0,294.0,244.0,100.0,100.0
1427.0,2016.0,12.0,244.0,100.0,100.0,100.0
1427.0,2017.0,1.0,100.0,100.0,100.0,100.0
1427.0,2017.0,2.0,100.0,100.0,100.0,150.0
1427.0,2017.0,3.0,100.0,100.0,150.0,150.0
1427.0,2017.0,4.0,100.0,150.0,150.0,150.0
1427.0,2017.0,5.0,150.0,150.0,150.0,250.0
1427.0,2017.0,6.0,150.0,150.0,250.0,350.0
1427.0,2017.0,7.0,150.0,250.0,350.0,250.0
1427.0,2017.0,8.0,250.0,350.0,250.0,200.0
1427.0,2017.0,9.0,350.0,250.0,200.0,248.0
1427.0,2017.0,10.0,250.0,200.0,248.0,248.0
1427.0,2017.0,11.0,200.0,248.0,248.0,148.0
1427.0,2017.0,12.0,248.0,248.0,148.0,48.0
1427.0,2018.0,1.0,248.0,148.0,48.0,48.0
1427.0,2018.0,2.0,148.0,48.0,48.0,150.0
1427.0,2018.0,3.0,48.0,48.0,150.0,312.0
1427.0,2018.0,4.0,48.0,150.0,312.0,312.0
1427.0,2018.0,5.0,150.0,312.0,312.0,312.0
1427.0,2018.0,6.0,312.0,312.0,312.0,312.0
1427.0,2018.0,7.0,312.0,312.0,312.0,312.0
1427.0,2018.0,8.0,312.0,312.0,312.0,210.0
2552.0,2018.0,3.0,20.0,20.0,20.0,20.0
2552.0,2018.0,4.0,20.0,20.0,20.0,20.0
2552.0,2018.0,5.0,20.0,20.0,20.0,20.0
2552.0,2018.0,10.0,30.0,30.0,30.0,30.0
1461.0,2016.0,8.0,456.0,456.0,456.0,456.0
1461.0,2016.0,9.0,456.0,456.0,456.0,456.0
1461.0,2016.0,10.0,456.0,456.0,456.0,456.0
1461.0,2017.0,6.0,150.0,150.0,150.0,150.0
1461.0,2017.0,7.0,150.0,150.0,150.0,306.0
1461.0,2017.0,8.0,150.0,150.0,306.0,306.0
1461.0,2017.0,9.0,150.0,306.0,306.0,156.0
1461.0,2017.0,10.0,306.0,306.0,156.0,156.0
1461.0,2017.0,11.0,306.0,156.0,156.0,356.0
1461.0,2018.0,8.0,442.0,100.0,100.0,100.0
1390.0,2018.0,4.0,406.0,406.0,406.0,406.0
1390.0,2018.0,5.0,406.0,406.0,406.0,406.0
1390.0,2018.0,6.0,406.0,406.0,406.0,406.0
990.0,2016.0,1.0,306.0,306.0,306.0,306.0
990.0,2016.0,2.0,306.0,306.0,306.0,306.0
990.0,2016.0,3.0,306.0,306.0,306.0,306.0
990.0,2017.0,3.0,300.0,300.0,300.0,300.0
990.0,2017.0,4.0,300.0,300.0,300.0,300.0
990.0,2017.0,5.0,300.0,300.0,300.0,300.0
1104.0,2015.0,10.0,264.0,264.0,264.0,274.0
1104.0,2015.0,11.0,264.0,264.0,274.0,274.0
1104.0,2015.0,12.0,264.0,274.0,274.0,274.0
1104.0,2016.0,1.0,274.0,274.0,274.0,10.0
1104.0,2016.0,2.0,274.0,274.0,10.0,10.0
1104.0,2016.0,3.0,274.0,10.0,10.0,10.0
1104.0,2016.0,12.0,40.0,40.0,174.0,444.0
1104.0,2017.0,1.0,40.0,174.0,444.0,444.0
1104.0,2017.0,2.0,174.0,444.0,444.0,444.0
1104.0,2017.0,12.0,332.0,332.0,392.0,392.0
1104.0,2018.0,1.0,332.0,392.0,392.0,244.0
1104.0,2018.0,2.0,392.0,392.0,244.0,244.0
1104.0,2018.0,3.0,392.0,244.0,244.0,244.0
1104.0,2018.0,4.0,244.0,244.0,244.0,400.0
1104.0,2018.0,5.0,244.0,244.0,400.0,156.0
1104.0,2018.0,6.0,244.0,400.0,156.0,156.0
1104.0,2018.0,7.0,400.0,156.0,156.0,238.0
1288.0,2015.0,10.0,50.0,320.0,320.0,320.0
1288.0,2015.0,11.0,320.0,320.0,320.0,300.0
1288.0,2015.0,12.0,320.0,320.0,300.0,300.0
1288.0,2016.0,1.0,320.0,300.0,300.0,300.0
1288.0,2016.0,10.0,50.0,50.0,250.0,250.0
1288.0,2016.0,11.0,50.0,250.0,250.0,250.0
1288.0,2016.0,12.0,250.0,250.0,250.0,250.0
1288.0,2017.0,1.0,250.0,250.0,250.0,200.0
1288.0,2017.0,2.0,250.0,250.0,200.0,200.0
1288.0,2017.0,11.0,200.0,200.0,200.0,200.0
1288.0,2017.0,12.0,200.0,200.0,200.0,200.0
1288.0,2018.0,1.0,200.0,200.0,200.0,298.0
1288.0,2018.0,2.0,200.0,200.0,298.0,98.0
1288.0,2018.0,3.0,200.0,298.0,98.0,98.0
1288.0,2018.0,4.0,298.0,98.0,98.0,218.0
1288.0,2018.0,5.0,98.0,98.0,218.0,218.0
1288.0,2018.0,6.0,98.0,218.0,218.0,218.0
1288.0,2018.0,7.0,218.0,218.0,218.0,120.0
1288.0,2018.0,8.0,218.0,218.0,120.0,120.0
1288.0,2018.0,9.0,218.0,120.0,120.0,300.0
1288.0,2018.0,10.0,120.0,120.0,300.0,180.0
1659.0,2017.0,1.0,80.0,80.0,80.0,80.0
1659.0,2017.0,2.0,80.0,80.0,80.0,80.0
1659.0,2017.0,3.0,80.0,80.0,80.0,150.0
1659.0,2017.0,4.0,80.0,80.0,150.0,70.0
1659.0,2017.0,5.0,80.0,150.0,70.0,70.0
1659.0,2017.0,6.0,150.0,70.0,70.0,70.0
1659.0,2017.0,7.0,70.0,70.0,70.0,70.0
1659.0,2017.0,8.0,70.0,70.0,70.0,70.0
1659.0,2017.0,9.0,70.0,70.0,70.0,200.0
1659.0,2017.0,10.0,70.0,70.0,200.0,200.0
1659.0,2017.0,11.0,70.0,200.0,200.0,200.0
1659.0,2017.0,12.0,200.0,200.0,200.0,200.0
1659.0,2018.0,1.0,200.0,200.0,200.0,200.0
1659.0,2018.0,2.0,200.0,200.0,200.0,200.0
1659.0,2018.0,11.0,300.0,300.0,300.0,50.0
1659.0,2018.0,12.0,300.0,300.0,50.0,350.0
1659.0,2019.0,1.0,300.0,50.0,350.0,450.0
1659.0,2019.0,2.0,50.0,350.0,450.0,450.0
1659.0,2019.0,3.0,350.0,450.0,450.0,450.0
1659.0,2019.0,4.0,450.0,450.0,450.0,450.0
377.0,2019.0,3.0,100.0,100.0,100.0,300.0
377.0,2019.0,4.0,100.0,100.0,300.0,300.0
168.0,2016.0,3.0,196.0,196.0,196.0,196.0
168.0,2016.0,4.0,196.0,196.0,196.0,196.0
168.0,2016.0,5.0,196.0,196.0,196.0,196.0
168.0,2016.0,6.0,196.0,196.0,196.0,402.0
168.0,2016.0,7.0,196.0,196.0,402.0,402.0
168.0,2016.0,8.0,196.0,402.0,402.0,402.0
168.0,2016.0,9.0,402.0,402.0,402.0,402.0
168.0,2016.0,10.0,402.0,402.0,402.0,402.0
168.0,2016.0,11.0,402.0,402.0,402.0,402.0
168.0,2019.0,2.0,220.0,200.0,200.0,200.0
168.0,2019.0,3.0,200.0,200.0,200.0,200.0
1686.0,2016.0,7.0,300.0,300.0,300.0,300.0
1686.0,2017.0,7.0,250.0,250.0,450.0,450.0
1686.0,2017.0,8.0,250.0,450.0,450.0,450.0
1686.0,2017.0,9.0,450.0,450.0,450.0,450.0
1686.0,2017.0,10.0,450.0,450.0,450.0,200.0
1686.0,2017.0,11.0,450.0,450.0,200.0,200.0
1686.0,2018.0,7.0,250.0,250.0,250.0,250.0
1686.0,2018.0,8.0,250.0,250.0,250.0,250.0
1686.0,2019.0,1.0,250.0,100.0,100.0,100.0
1686.0,2019.0,2.0,100.0,100.0,100.0,100.0
1686.0,2019.0,3.0,100.0,100.0,100.0,100.0
1686.0,2019.0,4.0,100.0,100.0,100.0,100.0
1295.0,2015.0,10.0,280.0,280.0,280.0,280.0
1295.0,2016.0,8.0,260.0,340.0,80.0,80.0
1295.0,2016.0,9.0,340.0,80.0,80.0,80.0
1295.0,2016.0,10.0,80.0,80.0,80.0,220.0
1295.0,2016.0,11.0,80.0,80.0,220.0,220.0
1295.0,2016.0,12.0,80.0,220.0,220.0,460.0
1295.0,2017.0,1.0,220.0,220.0,460.0,460.0
1295.0,2017.0,2.0,220.0,460.0,460.0,460.0
1295.0,2017.0,3.0,460.0,460.0,460.0,460.0
761.0,2015.0,9.0,100.0,100.0,100.0,100.0
761.0,2015.0,10.0,100.0,100.0,100.0,200.0
761.0,2015.0,11.0,100.0,100.0,200.0,200.0
761.0,2015.0,12.0,100.0,200.0,200.0,100.0
761.0,2016.0,1.0,200.0,200.0,100.0,200.0
761.0,2016.0,2.0,200.0,100.0,200.0,200.0
761.0,2016.0,3.0,100.0,200.0,200.0,200.0
761.0,2016.0,4.0,200.0,200.0,200.0,100.0
761.0,2016.0,5.0,200.0,200.0,100.0,100.0
761.0,2016.0,6.0,200.0,100.0,100.0,100.0
761.0,2019.0,2.0,100.0,100.0,100.0,80.0
761.0,2019.0,3.0,100.0,100.0,80.0,50.0
761.0,2019.0,4.0,100.0,80.0,50.0,10.0
741.0,2015.0,7.0,76.0,282.0,352.0,352.0
741.0,2015.0,8.0,282.0,352.0,352.0,352.0
741.0,2015.0,9.0,352.0,352.0,352.0,360.0
741.0,2015.0,10.0,352.0,352.0,360.0,300.0
741.0,2015.0,11.0,352.0,360.0,300.0,94.0
741.0,2015.0,12.0,360.0,300.0,94.0,24.0
741.0,2016.0,1.0,300.0,94.0,24.0,24.0
741.0,2016.0,2.0,94.0,24.0,24.0,24.0
741.0,2016.0,8.0,300.0,300.0,300.0,300.0
741.0,2016.0,9.0,300.0,300.0,300.0,400.0
741.0,2016.0,10.0,300.0,300.0,400.0,400.0
741.0,2016.0,11.0,300.0,400.0,400.0,100.0
741.0,2016.0,12.0,400.0,400.0,100.0,100.0
741.0,2017.0,1.0,400.0,100.0,100.0,400.0
741.0,2017.0,2.0,100.0,100.0,400.0,400.0
741.0,2017.0,3.0,100.0,400.0,400.0,300.0
741.0,2017.0,4.0,400.0,400.0,300.0,300.0
741.0,2017.0,5.0,400.0,300.0,300.0,300.0
741.0,2017.0,6.0,300.0,300.0,300.0,300.0
741.0,2017.0,7.0,300.0,300.0,300.0,100.0
741.0,2017.0,8.0,300.0,300.0,100.0,100.0
741.0,2017.0,9.0,300.0,100.0,100.0,100.0
741.0,2017.0,10.0,100.0,100.0,100.0,100.0
741.0,2017.0,11.0,100.0,100.0,100.0,100.0
741.0,2017.0,12.0,100.0,100.0,100.0,100.0
741.0,2019.0,2.0,30.0,30.0,30.0,30.0
147.0,2015.0,7.0,78.0,306.0,306.0,464.0
147.0,2017.0,9.0,72.0,72.0,72.0,72.0
147.0,2017.0,10.0,72.0,72.0,72.0,72.0
147.0,2017.0,11.0,72.0,72.0,72.0,72.0
147.0,2019.0,2.0,294.0,308.0,308.0,304.0
147.0,2019.0,3.0,308.0,308.0,304.0,244.0
97.0,2015.0,10.0,18.0,50.0,50.0,50.0
97.0,2015.0,11.0,50.0,50.0,50.0,50.0
97.0,2015.0,12.0,50.0,50.0,50.0,50.0
97.0,2016.0,1.0,50.0,50.0,50.0,32.0
97.0,2016.0,2.0,50.0,50.0,32.0,50.0
97.0,2016.0,3.0,50.0,32.0,50.0,50.0
97.0,2016.0,4.0,32.0,50.0,50.0,50.0
97.0,2016.0,5.0,50.0,50.0,50.0,50.0
97.0,2016.0,6.0,50.0,50.0,50.0,60.0
97.0,2016.0,7.0,50.0,50.0,60.0,60.0
97.0,2016.0,8.0,50.0,60.0,60.0,50.0
97.0,2016.0,9.0,60.0,60.0,50.0,50.0
97.0,2016.0,10.0,60.0,50.0,50.0,50.0
97.0,2016.0,11.0,50.0,50.0,50.0,50.0
97.0,2016.0,12.0,50.0,50.0,50.0,40.0
97.0,2017.0,1.0,50.0,50.0,40.0,40.0
97.0,2017.0,9.0,50.0,50.0,50.0,50.0
97.0,2017.0,10.0,50.0,50.0,50.0,50.0
97.0,2017.0,11.0,50.0,50.0,50.0,50.0
97.0,2018.0,6.0,58.0,58.0,58.0,58.0
97.0,2018.0,7.0,58.0,58.0,58.0,58.0
97.0,2018.0,8.0,58.0,58.0,58.0,58.0
97.0,2019.0,2.0,320.0,320.0,320.0,320.0
97.0,2019.0,3.0,320.0,320.0,320.0,480.0
97.0,2019.0,4.0,320.0,320.0,480.0,320.0
141.0,2015.0,5.0,188.0,176.0,68.0,72.0
141.0,2015.0,6.0,176.0,68.0,72.0,72.0
141.0,2015.0,7.0,68.0,72.0,72.0,52.0
141.0,2015.0,8.0,72.0,72.0,52.0,52.0
141.0,2015.0,9.0,72.0,52.0,52.0,52.0
141.0,2015.0,10.0,52.0,52.0,52.0,4.0
141.0,2017.0,2.0,66.0,66.0,66.0,66.0
141.0,2017.0,3.0,66.0,66.0,66.0,66.0
141.0,2017.0,4.0,66.0,66.0,66.0,66.0
141.0,2018.0,1.0,160.0,170.0,170.0,170.0
141.0,2018.0,2.0,170.0,170.0,170.0,170.0
141.0,2018.0,3.0,170.0,170.0,170.0,170.0
141.0,2018.0,4.0,170.0,170.0,170.0,20.0
141.0,2018.0,5.0,170.0,170.0,20.0,10.0
141.0,2018.0,6.0,170.0,20.0,10.0,10.0
141.0,2018.0,7.0,20.0,10.0,10.0,10.0
141.0,2018.0,8.0,10.0,10.0,10.0,72.0
141.0,2018.0,9.0,10.0,10.0,72.0,72.0
141.0,2018.0,10.0,10.0,72.0,72.0,70.0
141.0,2018.0,11.0,72.0,72.0,70.0,200.0
207.0,2015.0,11.0,294.0,294.0,294.0,294.0
207.0,2015.0,12.0,294.0,294.0,294.0,294.0
207.0,2016.0,1.0,294.0,294.0,294.0,294.0
207.0,2016.0,2.0,294.0,294.0,294.0,180.0
207.0,2016.0,3.0,294.0,294.0,180.0,284.0
207.0,2016.0,4.0,294.0,180.0,284.0,314.0
207.0,2017.0,9.0,290.0,200.0,200.0,200.0
2289.0,2017.0,8.0,6.0,12.0,12.0,12.0
2289.0,2017.0,9.0,12.0,12.0,12.0,12.0
2289.0,2017.0,10.0,12.0,12.0,12.0,18.0
2289.0,2017.0,11.0,12.0,12.0,18.0,12.0
2289.0,2017.0,12.0,12.0,18.0,12.0,6.0
2289.0,2018.0,1.0,18.0,12.0,6.0,6.0
2289.0,2018.0,2.0,12.0,6.0,6.0,6.0
2289.0,2018.0,3.0,6.0,6.0,6.0,6.0
2289.0,2018.0,4.0,6.0,6.0,6.0,8.0
2289.0,2018.0,5.0,6.0,6.0,8.0,56.0
706.0,2015.0,12.0,106.0,106.0,106.0,86.0
706.0,2018.0,2.0,300.0,300.0,312.0,312.0
706.0,2018.0,3.0,300.0,312.0,312.0,312.0
706.0,2018.0,4.0,312.0,312.0,312.0,12.0
706.0,2018.0,5.0,312.0,312.0,12.0,12.0
706.0,2018.0,6.0,312.0,12.0,12.0,12.0
1304.0,2017.0,12.0,400.0,400.0,400.0,400.0
1304.0,2018.0,1.0,400.0,400.0,400.0,430.0
1304.0,2018.0,2.0,400.0,400.0,430.0,430.0
1304.0,2018.0,3.0,400.0,430.0,430.0,30.0
1304.0,2018.0,4.0,430.0,430.0,30.0,30.0
1304.0,2018.0,5.0,430.0,30.0,30.0,30.0
1304.0,2018.0,6.0,30.0,30.0,30.0,30.0
408.0,2016.0,7.0,216.0,216.0,216.0,216.0
408.0,2016.0,8.0,216.0,216.0,216.0,216.0
408.0,2016.0,9.0,216.0,216.0,216.0,216.0
408.0,2018.0,2.0,200.0,200.0,200.0,200.0
408.0,2018.0,3.0,200.0,200.0,200.0,200.0
408.0,2018.0,4.0,200.0,200.0,200.0,200.0
408.0,2019.0,2.0,150.0,150.0,310.0,360.0
408.0,2019.0,3.0,150.0,310.0,360.0,360.0
723.0,2016.0,4.0,412.0,412.0,412.0,386.0
723.0,2016.0,5.0,412.0,412.0,386.0,386.0
723.0,2018.0,1.0,200.0,200.0,200.0,200.0
414.0,2016.0,5.0,10.0,10.0,30.0,30.0
414.0,2016.0,6.0,10.0,30.0,30.0,30.0
414.0,2016.0,7.0,30.0,30.0,30.0,30.0
414.0,2016.0,8.0,30.0,30.0,30.0,20.0
414.0,2016.0,9.0,30.0,30.0,20.0,20.0
414.0,2017.0,4.0,52.0,102.0,102.0,102.0
414.0,2017.0,5.0,102.0,102.0,102.0,102.0
414.0,2017.0,6.0,102.0,102.0,102.0,102.0
414.0,2017.0,7.0,102.0,102.0,102.0,50.0
414.0,2018.0,4.0,50.0,50.0,50.0,50.0
414.0,2018.0,5.0,50.0,50.0,50.0,50.0
414.0,2018.0,6.0,50.0,50.0,50.0,50.0
479.0,2015.0,9.0,498.0,498.0,100.0,100.0
479.0,2018.0,4.0,218.0,278.0,246.0,246.0
479.0,2018.0,5.0,278.0,246.0,246.0,246.0
756.0,2018.0,3.0,406.0,406.0,406.0,406.0
756.0,2018.0,4.0,406.0,406.0,406.0,406.0
756.0,2018.0,5.0,406.0,406.0,406.0,406.0
280.0,2017.0,9.0,400.0,400.0,400.0,400.0
280.0,2017.0,10.0,400.0,400.0,400.0,400.0
280.0,2017.0,11.0,400.0,400.0,400.0,400.0
280.0,2018.0,5.0,402.0,402.0,402.0,402.0
280.0,2018.0,6.0,402.0,402.0,402.0,402.0
280.0,2018.0,7.0,402.0,402.0,402.0,402.0
2644.0,2018.0,3.0,200.0,200.0,200.0,200.0
2644.0,2018.0,4.0,200.0,200.0,200.0,200.0
2644.0,2018.0,5.0,200.0,200.0,200.0,180.0
1483.0,2017.0,2.0,200.0,200.0,200.0,344.0
1483.0,2017.0,3.0,200.0,200.0,344.0,344.0
1483.0,2017.0,4.0,200.0,344.0,344.0,344.0
1483.0,2017.0,5.0,344.0,344.0,344.0,144.0
1483.0,2017.0,6.0,344.0,344.0,144.0,144.0
1483.0,2017.0,7.0,344.0,144.0,144.0,144.0
1483.0,2018.0,4.0,2.0,18.0,24.0,24.0
1483.0,2018.0,5.0,18.0,24.0,24.0,26.0
1483.0,2018.0,6.0,24.0,24.0,26.0,28.0
1483.0,2018.0,7.0,24.0,26.0,28.0,30.0
1483.0,2018.0,8.0,26.0,28.0,30.0,14.0
1483.0,2018.0,9.0,28.0,30.0,14.0,8.0
1483.0,2018.0,10.0,30.0,14.0,8.0,208.0
2596.0,2018.0,3.0,20.0,20.0,20.0,20.0
2596.0,2018.0,4.0,20.0,20.0,20.0,20.0
2596.0,2018.0,5.0,20.0,20.0,20.0,20.0
2596.0,2018.0,10.0,30.0,30.0,30.0,30.0
1864.0,2016.0,2.0,320.0,320.0,320.0,320.0
389.0,2015.0,6.0,172.0,172.0,160.0,160.0
389.0,2015.0,7.0,172.0,160.0,160.0,106.0
389.0,2015.0,8.0,160.0,160.0,106.0,160.0
389.0,2015.0,9.0,160.0,106.0,160.0,140.0
389.0,2015.0,10.0,106.0,160.0,140.0,290.0
389.0,2015.0,11.0,160.0,140.0,290.0,270.0
389.0,2015.0,12.0,140.0,290.0,270.0,270.0
389.0,2016.0,1.0,290.0,270.0,270.0,250.0
389.0,2016.0,2.0,270.0,270.0,250.0,150.0
389.0,2016.0,3.0,270.0,250.0,150.0,300.0
389.0,2016.0,4.0,250.0,150.0,300.0,150.0
389.0,2016.0,5.0,150.0,300.0,150.0,150.0
389.0,2016.0,6.0,300.0,150.0,150.0,200.0
389.0,2016.0,7.0,150.0,150.0,200.0,200.0
389.0,2016.0,8.0,150.0,200.0,200.0,200.0
389.0,2016.0,9.0,200.0,200.0,200.0,50.0
389.0,2016.0,10.0,200.0,200.0,50.0,50.0
389.0,2016.0,11.0,200.0,50.0,50.0,50.0
389.0,2017.0,8.0,50.0,200.0,200.0,200.0
389.0,2017.0,9.0,200.0,200.0,200.0,200.0
389.0,2017.0,10.0,200.0,200.0,200.0,200.0
389.0,2017.0,11.0,200.0,200.0,200.0,150.0
1086.0,2016.0,2.0,40.0,406.0,406.0,406.0
1086.0,2016.0,3.0,406.0,406.0,406.0,406.0
1086.0,2016.0,4.0,406.0,406.0,406.0,406.0
1086.0,2016.0,5.0,406.0,406.0,406.0,366.0
1086.0,2017.0,8.0,450.0,450.0,450.0,450.0
1086.0,2017.0,9.0,450.0,450.0,450.0,450.0
1086.0,2017.0,10.0,450.0,450.0,450.0,450.0
1086.0,2019.0,2.0,300.0,300.0,300.0,300.0
1086.0,2019.0,3.0,300.0,300.0,300.0,300.0
1086.0,2019.0,4.0,300.0,300.0,300.0,100.0
489.0,2015.0,10.0,20.0,20.0,122.0,124.0
489.0,2015.0,11.0,20.0,122.0,124.0,126.0
489.0,2015.0,12.0,122.0,124.0,126.0,126.0
489.0,2016.0,1.0,124.0,126.0,126.0,106.0
489.0,2016.0,2.0,126.0,126.0,106.0,106.0
489.0,2016.0,3.0,126.0,106.0,106.0,66.0
489.0,2016.0,4.0,106.0,106.0,66.0,64.0
489.0,2016.0,5.0,106.0,66.0,64.0,82.0
489.0,2016.0,6.0,66.0,64.0,82.0,82.0
489.0,2016.0,7.0,64.0,82.0,82.0,82.0
489.0,2016.0,8.0,82.0,82.0,82.0,82.0
489.0,2016.0,9.0,82.0,82.0,82.0,20.0
489.0,2016.0,10.0,82.0,82.0,20.0,20.0
489.0,2016.0,11.0,82.0,20.0,20.0,200.0
489.0,2016.0,12.0,20.0,20.0,200.0,250.0
489.0,2017.0,1.0,20.0,200.0,250.0,308.0
489.0,2017.0,2.0,200.0,250.0,308.0,388.0
489.0,2017.0,3.0,250.0,308.0,388.0,388.0
489.0,2017.0,4.0,308.0,388.0,388.0,388.0
489.0,2017.0,5.0,388.0,388.0,388.0,302.0
489.0,2017.0,6.0,388.0,388.0,302.0,252.0
489.0,2017.0,7.0,388.0,302.0,252.0,194.0
489.0,2017.0,8.0,302.0,252.0,194.0,164.0
489.0,2017.0,9.0,252.0,194.0,164.0,164.0
1603.0,2016.0,5.0,200.0,200.0,200.0,200.0
1603.0,2016.0,6.0,200.0,200.0,200.0,200.0
1603.0,2016.0,7.0,200.0,200.0,200.0,488.0
1603.0,2016.0,8.0,200.0,200.0,488.0,288.0
1603.0,2016.0,9.0,200.0,488.0,288.0,288.0
1603.0,2016.0,10.0,488.0,288.0,288.0,288.0
1603.0,2016.0,11.0,288.0,288.0,288.0,288.0
1603.0,2016.0,12.0,288.0,288.0,288.0,288.0
1603.0,2017.0,6.0,450.0,450.0,450.0,450.0
1603.0,2017.0,7.0,450.0,450.0,450.0,450.0
1603.0,2017.0,8.0,450.0,450.0,450.0,450.0
2210.0,2016.0,7.0,200.0,200.0,200.0,200.0
2210.0,2016.0,8.0,200.0,200.0,200.0,200.0
2210.0,2016.0,9.0,200.0,200.0,200.0,200.0
2210.0,2017.0,7.0,108.0,108.0,108.0,108.0
2210.0,2017.0,8.0,108.0,108.0,108.0,246.0
2210.0,2017.0,9.0,108.0,108.0,246.0,246.0
2210.0,2017.0,10.0,108.0,246.0,246.0,438.0
2225.0,2017.0,6.0,150.0,300.0,300.0,300.0
2225.0,2017.0,7.0,300.0,300.0,300.0,300.0
2225.0,2017.0,8.0,300.0,300.0,300.0,300.0
2225.0,2017.0,9.0,300.0,300.0,300.0,150.0
2225.0,2017.0,10.0,300.0,300.0,150.0,150.0
2225.0,2017.0,11.0,300.0,150.0,150.0,150.0
2225.0,2017.0,12.0,150.0,150.0,150.0,150.0
1585.0,2017.0,8.0,300.0,300.0,300.0,300.0
1122.0,2016.0,11.0,50.0,100.0,100.0,100.0
1122.0,2016.0,12.0,100.0,100.0,100.0,200.0
1122.0,2017.0,1.0,100.0,100.0,200.0,200.0
1122.0,2017.0,2.0,100.0,200.0,200.0,150.0
1122.0,2017.0,3.0,200.0,200.0,150.0,100.0
1122.0,2017.0,4.0,200.0,150.0,100.0,118.0
1122.0,2017.0,5.0,150.0,100.0,118.0,118.0
1122.0,2017.0,6.0,100.0,118.0,118.0,18.0
1122.0,2017.0,7.0,118.0,118.0,18.0,18.0
1122.0,2017.0,8.0,118.0,18.0,18.0,18.0
1122.0,2017.0,9.0,18.0,18.0,18.0,18.0
1122.0,2018.0,2.0,50.0,50.0,200.0,200.0
1122.0,2018.0,3.0,50.0,200.0,200.0,200.0
1122.0,2018.0,4.0,200.0,200.0,200.0,200.0
1122.0,2018.0,5.0,200.0,200.0,200.0,150.0
1122.0,2018.0,6.0,200.0,200.0,150.0,150.0
1613.0,2016.0,2.0,54.0,54.0,18.0,18.0
1613.0,2016.0,3.0,54.0,18.0,18.0,18.0
1613.0,2017.0,3.0,28.0,28.0,28.0,34.0
1613.0,2017.0,4.0,28.0,28.0,34.0,34.0
1613.0,2017.0,5.0,28.0,34.0,34.0,34.0
1613.0,2017.0,6.0,34.0,34.0,34.0,6.0
1613.0,2017.0,7.0,34.0,34.0,6.0,18.0
1613.0,2017.0,8.0,34.0,6.0,18.0,20.0
1613.0,2017.0,9.0,6.0,18.0,20.0,14.0
1613.0,2017.0,10.0,18.0,20.0,14.0,14.0
1613.0,2017.0,11.0,20.0,14.0,14.0,14.0
1613.0,2017.0,12.0,14.0,14.0,14.0,14.0
1613.0,2018.0,1.0,14.0,14.0,14.0,2.0
1613.0,2018.0,10.0,30.0,30.0,30.0,30.0
1613.0,2018.0,11.0,30.0,30.0,30.0,150.0
1613.0,2018.0,12.0,30.0,30.0,150.0,150.0
1613.0,2019.0,1.0,30.0,150.0,150.0,130.0
58.0,2015.0,12.0,50.0,50.0,50.0,50.0
58.0,2016.0,1.0,50.0,50.0,50.0,50.0
58.0,2016.0,2.0,50.0,50.0,50.0,50.0
58.0,2016.0,7.0,50.0,50.0,50.0,50.0
58.0,2016.0,8.0,50.0,50.0,50.0,50.0
58.0,2016.0,9.0,50.0,50.0,50.0,50.0
2665.0,2016.0,8.0,100.0,100.0,100.0,300.0
2665.0,2017.0,1.0,404.0,404.0,404.0,404.0
869.0,2016.0,4.0,300.0,300.0,300.0,300.0
869.0,2016.0,5.0,300.0,300.0,300.0,300.0
869.0,2016.0,6.0,300.0,300.0,300.0,300.0
869.0,2016.0,12.0,406.0,406.0,406.0,406.0
869.0,2017.0,1.0,406.0,406.0,406.0,406.0
869.0,2017.0,2.0,406.0,406.0,406.0,406.0
869.0,2017.0,9.0,62.0,62.0,62.0,112.0
869.0,2017.0,10.0,62.0,62.0,112.0,112.0
869.0,2017.0,11.0,62.0,112.0,112.0,114.0
869.0,2017.0,12.0,112.0,112.0,114.0,342.0
487.0,2016.0,7.0,200.0,200.0,200.0,200.0
487.0,2016.0,8.0,200.0,200.0,200.0,200.0
487.0,2016.0,9.0,200.0,200.0,200.0,200.0
487.0,2018.0,2.0,200.0,200.0,200.0,200.0
487.0,2018.0,3.0,200.0,200.0,200.0,200.0
487.0,2018.0,4.0,200.0,200.0,200.0,200.0
487.0,2019.0,2.0,160.0,130.0,180.0,230.0
487.0,2019.0,3.0,130.0,180.0,230.0,150.0
487.0,2019.0,4.0,180.0,230.0,150.0,250.0
2170.0,2016.0,1.0,112.0,20.0,20.0,80.0
2170.0,2016.0,2.0,20.0,20.0,80.0,80.0
2170.0,2016.0,3.0,20.0,80.0,80.0,80.0
2170.0,2016.0,4.0,80.0,80.0,80.0,80.0
2170.0,2016.0,5.0,80.0,80.0,80.0,60.0
2170.0,2016.0,6.0,80.0,80.0,60.0,60.0
2170.0,2016.0,12.0,50.0,50.0,50.0,50.0
2170.0,2017.0,1.0,50.0,50.0,50.0,50.0
2170.0,2017.0,2.0,50.0,50.0,50.0,50.0
2170.0,2017.0,7.0,50.0,50.0,50.0,50.0
2170.0,2017.0,8.0,50.0,50.0,50.0,50.0
2170.0,2017.0,9.0,50.0,50.0,50.0,50.0
2170.0,2017.0,10.0,50.0,50.0,50.0,6.0
1172.0,2018.0,3.0,306.0,306.0,106.0,106.0
