category,Year,Month,n-3,n-2,n-1,y 
644.0,2016.0,7.0,306.0,956.0,956.0,650.0
644.0,2016.0,8.0,956.0,956.0,650.0,650.0
644.0,2016.0,9.0,956.0,650.0,650.0,650.0
644.0,2016.0,10.0,650.0,650.0,650.0,1300.0
644.0,2016.0,11.0,650.0,650.0,1300.0,778.0
644.0,2016.0,12.0,650.0,1300.0,778.0,778.0
644.0,2017.0,1.0,1300.0,778.0,778.0,778.0
644.0,2017.0,2.0,778.0,778.0,778.0,778.0
644.0,2017.0,3.0,778.0,778.0,778.0,778.0
644.0,2017.0,4.0,778.0,778.0,778.0,128.0
644.0,2018.0,4.0,800.0,800.0,800.0,800.0
644.0,2018.0,5.0,800.0,800.0,800.0,800.0
644.0,2018.0,6.0,800.0,800.0,800.0,800.0
1572.0,2016.0,2.0,1046.0,1046.0,500.0,500.0
1572.0,2016.0,3.0,1046.0,500.0,500.0,500.0
1572.0,2016.0,10.0,500.0,1000.0,1000.0,1000.0
1572.0,2016.0,11.0,1000.0,1000.0,1000.0,1000.0
1572.0,2016.0,12.0,1000.0,1000.0,1000.0,1000.0
1572.0,2017.0,1.0,1000.0,1000.0,1000.0,500.0
1572.0,2017.0,6.0,500.0,500.0,500.0,600.0
1572.0,2017.0,7.0,500.0,500.0,600.0,600.0
1572.0,2017.0,8.0,500.0,600.0,600.0,600.0
1572.0,2017.0,9.0,600.0,600.0,600.0,100.0
1572.0,2017.0,10.0,600.0,600.0,100.0,100.0
1572.0,2017.0,11.0,600.0,100.0,100.0,1026.0
1572.0,2017.0,12.0,100.0,100.0,1026.0,1000.0
1572.0,2018.0,1.0,100.0,1026.0,1000.0,1000.0
1572.0,2018.0,2.0,1026.0,1000.0,1000.0,1000.0
1572.0,2018.0,3.0,1000.0,1000.0,1000.0,1000.0
1572.0,2018.0,4.0,1000.0,1000.0,1000.0,1000.0
1572.0,2018.0,5.0,1000.0,1000.0,1000.0,74.0
1574.0,2016.0,9.0,200.0,200.0,200.0,200.0
1574.0,2016.0,10.0,200.0,200.0,200.0,200.0
1574.0,2016.0,11.0,200.0,200.0,200.0,200.0
1574.0,2017.0,6.0,500.0,500.0,500.0,500.0
1574.0,2017.0,7.0,500.0,500.0,500.0,500.0
1574.0,2017.0,8.0,500.0,500.0,500.0,500.0
1574.0,2018.0,3.0,504.0,504.0,504.0,504.0
1574.0,2018.0,4.0,504.0,504.0,504.0,504.0
1574.0,2018.0,5.0,504.0,504.0,504.0,504.0
1574.0,2018.0,11.0,500.0,500.0,500.0,724.0
1574.0,2018.0,12.0,500.0,500.0,724.0,524.0
1574.0,2019.0,1.0,500.0,724.0,524.0,524.0
1574.0,2019.0,2.0,724.0,524.0,524.0,724.0
1574.0,2019.0,3.0,524.0,524.0,724.0,1224.0
1574.0,2019.0,4.0,524.0,724.0,1224.0,1014.0
1970.0,2016.0,8.0,180.0,300.0,300.0,300.0
1970.0,2016.0,9.0,300.0,300.0,300.0,300.0
1970.0,2016.0,10.0,300.0,300.0,300.0,300.0
1970.0,2016.0,11.0,300.0,300.0,300.0,300.0
1970.0,2017.0,5.0,350.0,350.0,350.0,350.0
1970.0,2017.0,6.0,350.0,350.0,350.0,350.0
1970.0,2017.0,7.0,350.0,350.0,350.0,350.0
1970.0,2018.0,1.0,200.0,200.0,200.0,200.0
1970.0,2018.0,2.0,200.0,200.0,200.0,200.0
1970.0,2018.0,3.0,200.0,200.0,200.0,400.0
1970.0,2018.0,4.0,200.0,200.0,400.0,200.0
1970.0,2018.0,5.0,200.0,400.0,200.0,200.0
1970.0,2018.0,6.0,400.0,200.0,200.0,200.0
1970.0,2018.0,7.0,200.0,200.0,200.0,200.0
1970.0,2018.0,8.0,200.0,200.0,200.0,200.0
1970.0,2019.0,2.0,50.0,50.0,20.0,20.0
1970.0,2019.0,3.0,50.0,20.0,20.0,40.0
1380.0,2016.0,10.0,50.0,50.0,50.0,150.0
1380.0,2016.0,11.0,50.0,50.0,150.0,150.0
1380.0,2016.0,12.0,50.0,150.0,150.0,250.0
1380.0,2017.0,1.0,150.0,150.0,250.0,300.0
1380.0,2017.0,2.0,150.0,250.0,300.0,300.0
1380.0,2017.0,3.0,250.0,300.0,300.0,300.0
1380.0,2017.0,4.0,300.0,300.0,300.0,200.0
1380.0,2017.0,5.0,300.0,300.0,200.0,200.0
1380.0,2017.0,6.0,300.0,200.0,200.0,100.0
1380.0,2019.0,2.0,212.0,200.0,200.0,100.0
1380.0,2019.0,3.0,200.0,200.0,100.0,100.0
1380.0,2019.0,4.0,200.0,100.0,100.0,100.0
273.0,2016.0,1.0,106.0,106.0,106.0,106.0
273.0,2016.0,2.0,106.0,106.0,106.0,106.0
273.0,2016.0,3.0,106.0,106.0,106.0,606.0
273.0,2016.0,4.0,106.0,106.0,606.0,500.0
273.0,2016.0,5.0,106.0,606.0,500.0,500.0
273.0,2016.0,6.0,606.0,500.0,500.0,500.0
273.0,2016.0,7.0,500.0,500.0,500.0,500.0
273.0,2016.0,8.0,500.0,500.0,500.0,500.0
273.0,2017.0,5.0,1000.0,1000.0,1000.0,1250.0
273.0,2017.0,6.0,1000.0,1000.0,1250.0,1250.0
273.0,2017.0,7.0,1000.0,1250.0,1250.0,1356.0
273.0,2017.0,8.0,1250.0,1250.0,1356.0,356.0
273.0,2017.0,9.0,1250.0,1356.0,356.0,356.0
273.0,2017.0,10.0,1356.0,356.0,356.0,356.0
273.0,2017.0,11.0,356.0,356.0,356.0,362.0
273.0,2017.0,12.0,356.0,356.0,362.0,362.0
273.0,2018.0,1.0,356.0,362.0,362.0,256.0
273.0,2018.0,2.0,362.0,362.0,256.0,358.0
273.0,2018.0,3.0,362.0,256.0,358.0,358.0
273.0,2018.0,4.0,256.0,358.0,358.0,358.0
273.0,2018.0,5.0,358.0,358.0,358.0,102.0
273.0,2018.0,6.0,358.0,358.0,102.0,102.0
273.0,2018.0,7.0,358.0,102.0,102.0,102.0
273.0,2018.0,12.0,800.0,800.0,1998.0,1400.0
273.0,2019.0,1.0,800.0,1998.0,1400.0,1400.0
273.0,2019.0,2.0,1998.0,1400.0,1400.0,1000.0
273.0,2019.0,3.0,1400.0,1400.0,1000.0,1000.0
968.0,2016.0,4.0,300.0,300.0,300.0,300.0
968.0,2016.0,5.0,300.0,300.0,300.0,300.0
968.0,2016.0,6.0,300.0,300.0,300.0,300.0
968.0,2016.0,12.0,406.0,406.0,406.0,406.0
968.0,2017.0,1.0,406.0,406.0,406.0,406.0
968.0,2017.0,2.0,406.0,406.0,406.0,406.0
968.0,2017.0,9.0,62.0,62.0,62.0,112.0
968.0,2017.0,10.0,62.0,62.0,112.0,112.0
968.0,2017.0,11.0,62.0,112.0,112.0,114.0
968.0,2017.0,12.0,112.0,112.0,114.0,342.0
968.0,2018.0,1.0,112.0,114.0,342.0,642.0
968.0,2018.0,2.0,114.0,342.0,642.0,642.0
968.0,2018.0,3.0,342.0,642.0,642.0,592.0
968.0,2018.0,4.0,642.0,642.0,592.0,592.0
968.0,2018.0,5.0,642.0,592.0,592.0,590.0
968.0,2018.0,6.0,592.0,592.0,590.0,300.0
968.0,2019.0,4.0,300.0,300.0,300.0,300.0
222.0,2015.0,4.0,110.0,450.0,500.0,50.0
222.0,2015.0,5.0,450.0,500.0,50.0,50.0
222.0,2015.0,6.0,500.0,50.0,50.0,50.0
222.0,2015.0,7.0,50.0,50.0,50.0,50.0
222.0,2015.0,8.0,50.0,50.0,50.0,100.0
222.0,2015.0,9.0,50.0,50.0,100.0,50.0
222.0,2015.0,10.0,50.0,100.0,50.0,50.0
222.0,2015.0,11.0,100.0,50.0,50.0,50.0
222.0,2015.0,12.0,50.0,50.0,50.0,50.0
222.0,2016.0,1.0,50.0,50.0,50.0,50.0
222.0,2016.0,7.0,50.0,50.0,50.0,50.0
222.0,2016.0,8.0,50.0,50.0,50.0,250.0
222.0,2016.0,9.0,50.0,50.0,250.0,250.0
222.0,2016.0,10.0,50.0,250.0,250.0,200.0
222.0,2016.0,11.0,250.0,250.0,200.0,250.0
222.0,2016.0,12.0,250.0,200.0,250.0,250.0
222.0,2017.0,1.0,200.0,250.0,250.0,250.0
222.0,2017.0,2.0,250.0,250.0,250.0,50.0
222.0,2017.0,3.0,250.0,250.0,50.0,50.0
222.0,2017.0,4.0,250.0,50.0,50.0,50.0
222.0,2018.0,6.0,10.0,80.0,80.0,80.0
222.0,2018.0,7.0,80.0,80.0,80.0,80.0
222.0,2018.0,8.0,80.0,80.0,80.0,80.0
222.0,2018.0,9.0,80.0,80.0,80.0,70.0
222.0,2019.0,2.0,38.0,38.0,28.0,20.0
222.0,2019.0,3.0,38.0,28.0,20.0,120.0
222.0,2019.0,4.0,28.0,20.0,120.0,110.0
1239.0,2016.0,3.0,316.0,450.0,650.0,810.0
1239.0,2016.0,4.0,450.0,650.0,810.0,930.0
1239.0,2016.0,5.0,650.0,810.0,930.0,930.0
1239.0,2016.0,6.0,810.0,930.0,930.0,614.0
1239.0,2016.0,7.0,930.0,930.0,614.0,480.0
1239.0,2016.0,8.0,930.0,614.0,480.0,480.0
1239.0,2016.0,9.0,614.0,480.0,480.0,520.0
1239.0,2016.0,10.0,480.0,480.0,520.0,400.0
1239.0,2016.0,11.0,480.0,520.0,400.0,800.0
1239.0,2016.0,12.0,520.0,400.0,800.0,800.0
1239.0,2017.0,1.0,400.0,800.0,800.0,1000.0
1239.0,2017.0,2.0,800.0,800.0,1000.0,800.0
1239.0,2017.0,3.0,800.0,1000.0,800.0,600.0
1239.0,2017.0,4.0,1000.0,800.0,600.0,600.0
1239.0,2017.0,5.0,800.0,600.0,600.0,200.0
1239.0,2017.0,6.0,600.0,600.0,200.0,200.0
1239.0,2019.0,2.0,94.0,94.0,378.0,714.0
1239.0,2019.0,3.0,94.0,378.0,714.0,714.0
1239.0,2019.0,4.0,378.0,714.0,714.0,684.0
1889.0,2017.0,2.0,1006.0,1006.0,1006.0,1006.0
1889.0,2017.0,3.0,1006.0,1006.0,1006.0,1006.0
1889.0,2017.0,4.0,1006.0,1006.0,1006.0,1006.0
1889.0,2017.0,9.0,1000.0,1000.0,1000.0,1000.0
1889.0,2017.0,10.0,1000.0,1000.0,1000.0,1000.0
1889.0,2017.0,11.0,1000.0,1000.0,1000.0,1000.0
1889.0,2018.0,4.0,990.0,990.0,990.0,990.0
1889.0,2018.0,5.0,990.0,990.0,990.0,1990.0
1889.0,2018.0,6.0,990.0,990.0,1990.0,1992.0
1889.0,2018.0,7.0,990.0,1990.0,1992.0,1002.0
1889.0,2018.0,8.0,1990.0,1992.0,1002.0,1002.0
1889.0,2019.0,4.0,20.0,52.0,52.0,52.0
536.0,2015.0,6.0,100.0,100.0,50.0,50.0
536.0,2015.0,7.0,100.0,50.0,50.0,50.0
536.0,2015.0,8.0,50.0,50.0,50.0,90.0
536.0,2015.0,9.0,50.0,50.0,90.0,340.0
536.0,2015.0,10.0,50.0,90.0,340.0,340.0
536.0,2015.0,11.0,90.0,340.0,340.0,290.0
536.0,2015.0,12.0,340.0,340.0,290.0,290.0
536.0,2016.0,1.0,340.0,290.0,290.0,290.0
536.0,2016.0,2.0,290.0,290.0,290.0,450.0
536.0,2016.0,3.0,290.0,290.0,450.0,250.0
536.0,2016.0,4.0,290.0,450.0,250.0,250.0
536.0,2016.0,5.0,450.0,250.0,250.0,250.0
536.0,2016.0,6.0,250.0,250.0,250.0,250.0
536.0,2016.0,7.0,250.0,250.0,250.0,250.0
536.0,2016.0,8.0,250.0,250.0,250.0,50.0
536.0,2017.0,3.0,80.0,80.0,80.0,80.0
536.0,2017.0,4.0,80.0,80.0,80.0,80.0
536.0,2017.0,5.0,80.0,80.0,80.0,80.0
536.0,2017.0,11.0,80.0,80.0,80.0,80.0
536.0,2017.0,12.0,80.0,80.0,80.0,80.0
536.0,2018.0,1.0,80.0,80.0,80.0,80.0
536.0,2018.0,2.0,80.0,80.0,80.0,196.0
536.0,2018.0,3.0,80.0,80.0,196.0,196.0
536.0,2018.0,4.0,80.0,196.0,196.0,196.0
536.0,2018.0,5.0,196.0,196.0,196.0,196.0
536.0,2018.0,6.0,196.0,196.0,196.0,196.0
536.0,2018.0,7.0,196.0,196.0,196.0,196.0
536.0,2019.0,2.0,200.0,200.0,200.0,200.0
814.0,2015.0,4.0,360.0,344.0,194.0,194.0
814.0,2015.0,5.0,344.0,194.0,194.0,194.0
814.0,2015.0,6.0,194.0,194.0,194.0,194.0
814.0,2016.0,9.0,50.0,50.0,50.0,50.0
814.0,2016.0,10.0,50.0,50.0,50.0,50.0
814.0,2016.0,11.0,50.0,50.0,50.0,50.0
814.0,2017.0,9.0,110.0,110.0,110.0,110.0
814.0,2017.0,10.0,110.0,110.0,110.0,310.0
814.0,2017.0,11.0,110.0,110.0,310.0,310.0
814.0,2017.0,12.0,110.0,310.0,310.0,200.0
814.0,2018.0,1.0,310.0,310.0,200.0,200.0
814.0,2018.0,2.0,310.0,200.0,200.0,200.0
814.0,2018.0,3.0,200.0,200.0,200.0,200.0
814.0,2019.0,2.0,600.0,500.0,760.0,660.0
814.0,2019.0,3.0,500.0,760.0,660.0,560.0
814.0,2019.0,4.0,760.0,660.0,560.0,360.0
1450.0,2017.0,2.0,200.0,200.0,200.0,344.0
1450.0,2017.0,3.0,200.0,200.0,344.0,344.0
1450.0,2017.0,4.0,200.0,344.0,344.0,344.0
1450.0,2017.0,5.0,344.0,344.0,344.0,144.0
1450.0,2017.0,6.0,344.0,344.0,144.0,144.0
1450.0,2017.0,7.0,344.0,144.0,144.0,144.0
1450.0,2018.0,4.0,2.0,18.0,24.0,24.0
1450.0,2018.0,5.0,18.0,24.0,24.0,26.0
1450.0,2018.0,6.0,24.0,24.0,26.0,28.0
1450.0,2018.0,7.0,24.0,26.0,28.0,30.0
1450.0,2018.0,8.0,26.0,28.0,30.0,14.0
1450.0,2018.0,9.0,28.0,30.0,14.0,8.0
1450.0,2018.0,10.0,30.0,14.0,8.0,208.0
1450.0,2018.0,11.0,14.0,8.0,208.0,496.0
1450.0,2018.0,12.0,8.0,208.0,496.0,496.0
1032.0,2017.0,7.0,1206.0,1206.0,1206.0,1206.0
1032.0,2017.0,8.0,1206.0,1206.0,1206.0,1206.0
1032.0,2017.0,9.0,1206.0,1206.0,1206.0,1206.0
1032.0,2017.0,10.0,1206.0,1206.0,1206.0,1206.0
1032.0,2017.0,11.0,1206.0,1206.0,1206.0,1206.0
1032.0,2017.0,12.0,1206.0,1206.0,1206.0,1206.0
1032.0,2018.0,1.0,1206.0,1206.0,1206.0,1206.0
1032.0,2018.0,2.0,1206.0,1206.0,1206.0,1206.0
1032.0,2018.0,3.0,1206.0,1206.0,1206.0,1206.0
1032.0,2018.0,4.0,1206.0,1206.0,1206.0,250.0
1032.0,2018.0,5.0,1206.0,1206.0,250.0,250.0
1032.0,2018.0,6.0,1206.0,250.0,250.0,250.0
1032.0,2018.0,7.0,250.0,250.0,250.0,250.0
1032.0,2018.0,8.0,250.0,250.0,250.0,650.0
1032.0,2018.0,9.0,250.0,250.0,650.0,650.0
1032.0,2018.0,10.0,250.0,650.0,650.0,800.0
17.0,2017.0,2.0,200.0,200.0,200.0,200.0
17.0,2017.0,3.0,200.0,200.0,200.0,200.0
17.0,2017.0,4.0,200.0,200.0,200.0,260.0
17.0,2017.0,5.0,200.0,200.0,260.0,60.0
17.0,2017.0,6.0,200.0,260.0,60.0,60.0
17.0,2017.0,7.0,260.0,60.0,60.0,60.0
17.0,2017.0,8.0,60.0,60.0,60.0,60.0
17.0,2017.0,9.0,60.0,60.0,60.0,316.0
17.0,2017.0,10.0,60.0,60.0,316.0,256.0
17.0,2017.0,11.0,60.0,316.0,256.0,264.0
17.0,2017.0,12.0,316.0,256.0,264.0,264.0
17.0,2018.0,1.0,256.0,264.0,264.0,264.0
17.0,2018.0,2.0,264.0,264.0,264.0,264.0
17.0,2018.0,3.0,264.0,264.0,264.0,8.0
17.0,2018.0,4.0,264.0,264.0,8.0,8.0
17.0,2018.0,10.0,1002.0,1002.0,1002.0,1002.0
17.0,2018.0,11.0,1002.0,1002.0,1002.0,1800.0
1349.0,2016.0,3.0,506.0,506.0,506.0,506.0
1349.0,2016.0,4.0,506.0,506.0,506.0,506.0
1349.0,2016.0,5.0,506.0,506.0,506.0,506.0
1349.0,2016.0,11.0,50.0,750.0,750.0,750.0
1349.0,2016.0,12.0,750.0,750.0,750.0,750.0
1349.0,2017.0,1.0,750.0,750.0,750.0,750.0
1349.0,2017.0,2.0,750.0,750.0,750.0,1100.0
1349.0,2017.0,3.0,750.0,750.0,1100.0,400.0
1349.0,2017.0,4.0,750.0,1100.0,400.0,400.0
1349.0,2017.0,5.0,1100.0,400.0,400.0,800.0
1349.0,2017.0,6.0,400.0,400.0,800.0,800.0
1349.0,2017.0,7.0,400.0,800.0,800.0,800.0
1349.0,2017.0,8.0,800.0,800.0,800.0,400.0
1349.0,2017.0,9.0,800.0,800.0,400.0,400.0
1349.0,2017.0,10.0,800.0,400.0,400.0,400.0
1349.0,2018.0,3.0,1200.0,1200.0,1200.0,1200.0
1349.0,2018.0,4.0,1200.0,1200.0,1200.0,1200.0
1349.0,2018.0,5.0,1200.0,1200.0,1200.0,1200.0
1349.0,2018.0,10.0,1200.0,1200.0,1200.0,1200.0
319.0,2015.0,4.0,200.0,188.0,176.0,68.0
319.0,2015.0,5.0,188.0,176.0,68.0,72.0
319.0,2015.0,6.0,176.0,68.0,72.0,72.0
319.0,2015.0,7.0,68.0,72.0,72.0,52.0
319.0,2015.0,8.0,72.0,72.0,52.0,52.0
319.0,2015.0,9.0,72.0,52.0,52.0,52.0
319.0,2015.0,10.0,52.0,52.0,52.0,4.0
319.0,2017.0,2.0,66.0,66.0,66.0,66.0
319.0,2017.0,3.0,66.0,66.0,66.0,66.0
319.0,2017.0,4.0,66.0,66.0,66.0,66.0
319.0,2018.0,1.0,160.0,170.0,170.0,170.0
319.0,2018.0,2.0,170.0,170.0,170.0,170.0
319.0,2018.0,3.0,170.0,170.0,170.0,170.0
319.0,2018.0,4.0,170.0,170.0,170.0,20.0
319.0,2018.0,5.0,170.0,170.0,20.0,10.0
319.0,2018.0,6.0,170.0,20.0,10.0,10.0
319.0,2018.0,7.0,20.0,10.0,10.0,10.0
319.0,2018.0,8.0,10.0,10.0,10.0,72.0
319.0,2018.0,9.0,10.0,10.0,72.0,72.0
319.0,2018.0,10.0,10.0,72.0,72.0,70.0
2026.0,2017.0,2.0,90.0,90.0,90.0,90.0
2026.0,2017.0,3.0,90.0,90.0,90.0,90.0
2026.0,2017.0,4.0,90.0,90.0,90.0,90.0
2026.0,2019.0,2.0,400.0,436.0,558.0,858.0
1587.0,2016.0,2.0,200.0,200.0,200.0,200.0
1587.0,2016.0,11.0,200.0,1256.0,1260.0,1260.0
1587.0,2016.0,12.0,1256.0,1260.0,1260.0,1260.0
1587.0,2017.0,1.0,1260.0,1260.0,1260.0,1260.0
1587.0,2017.0,2.0,1260.0,1260.0,1260.0,1060.0
1587.0,2017.0,3.0,1260.0,1260.0,1060.0,4.0
1587.0,2017.0,4.0,1260.0,1060.0,4.0,600.0
1587.0,2017.0,5.0,1060.0,4.0,600.0,600.0
1587.0,2017.0,6.0,4.0,600.0,600.0,600.0
1587.0,2017.0,7.0,600.0,600.0,600.0,600.0
1587.0,2017.0,8.0,600.0,600.0,600.0,1104.0
1587.0,2017.0,9.0,600.0,600.0,1104.0,1104.0
1587.0,2017.0,10.0,600.0,1104.0,1104.0,504.0
1587.0,2017.0,11.0,1104.0,1104.0,504.0,504.0
1587.0,2017.0,12.0,1104.0,504.0,504.0,504.0
1587.0,2018.0,1.0,504.0,504.0,504.0,504.0
1587.0,2018.0,6.0,596.0,758.0,758.0,758.0
1587.0,2018.0,7.0,758.0,758.0,758.0,1460.0
1587.0,2018.0,8.0,758.0,758.0,1460.0,1460.0
1587.0,2018.0,9.0,758.0,1460.0,1460.0,864.0
1587.0,2018.0,10.0,1460.0,1460.0,864.0,702.0
1587.0,2018.0,11.0,1460.0,864.0,702.0,200.0
1587.0,2018.0,12.0,864.0,702.0,200.0,200.0
1587.0,2019.0,1.0,702.0,200.0,200.0,600.0
1587.0,2019.0,2.0,200.0,200.0,600.0,600.0
1587.0,2019.0,3.0,200.0,600.0,600.0,400.0
1587.0,2019.0,4.0,600.0,600.0,400.0,400.0
84.0,2015.0,10.0,30.0,32.0,1484.0,1484.0
84.0,2015.0,11.0,32.0,1484.0,1484.0,1484.0
84.0,2015.0,12.0,1484.0,1484.0,1484.0,1484.0
84.0,2016.0,1.0,1484.0,1484.0,1484.0,1454.0
84.0,2016.0,2.0,1484.0,1484.0,1454.0,1452.0
84.0,2016.0,8.0,1606.0,1606.0,1610.0,1610.0
84.0,2016.0,9.0,1606.0,1610.0,1610.0,1610.0
84.0,2016.0,10.0,1610.0,1610.0,1610.0,1610.0
84.0,2016.0,11.0,1610.0,1610.0,1610.0,4.0
84.0,2016.0,12.0,1610.0,1610.0,4.0,4.0
84.0,2018.0,8.0,206.0,206.0,206.0,206.0
84.0,2018.0,9.0,206.0,206.0,206.0,206.0
84.0,2018.0,10.0,206.0,206.0,206.0,206.0
84.0,2019.0,3.0,100.0,100.0,100.0,100.0
84.0,2019.0,4.0,100.0,100.0,100.0,100.0
248.0,2015.0,4.0,550.0,1200.0,1200.0,1200.0
248.0,2015.0,5.0,1200.0,1200.0,1200.0,1200.0
248.0,2015.0,6.0,1200.0,1200.0,1200.0,1100.0
248.0,2015.0,7.0,1200.0,1200.0,1100.0,500.0
248.0,2016.0,6.0,200.0,202.0,262.0,330.0
248.0,2016.0,7.0,202.0,262.0,330.0,530.0
248.0,2016.0,8.0,262.0,330.0,530.0,530.0
248.0,2016.0,9.0,330.0,530.0,530.0,330.0
248.0,2016.0,10.0,530.0,530.0,330.0,328.0
248.0,2016.0,11.0,530.0,330.0,328.0,268.0
248.0,2016.0,12.0,330.0,328.0,268.0,200.0
248.0,2018.0,7.0,92.0,92.0,92.0,192.0
248.0,2018.0,8.0,92.0,92.0,192.0,192.0
248.0,2018.0,9.0,92.0,192.0,192.0,192.0
248.0,2018.0,10.0,192.0,192.0,192.0,380.0
248.0,2018.0,11.0,192.0,192.0,380.0,650.0
248.0,2018.0,12.0,192.0,380.0,650.0,550.0
248.0,2019.0,1.0,380.0,650.0,550.0,550.0
248.0,2019.0,2.0,650.0,550.0,550.0,650.0
248.0,2019.0,3.0,550.0,550.0,650.0,550.0
248.0,2019.0,4.0,550.0,650.0,550.0,550.0
2351.0,2017.0,11.0,300.0,300.0,300.0,300.0
2351.0,2017.0,12.0,300.0,300.0,300.0,1610.0
2351.0,2018.0,1.0,300.0,300.0,1610.0,1810.0
2351.0,2018.0,2.0,300.0,1610.0,1810.0,1510.0
2351.0,2018.0,3.0,1610.0,1810.0,1510.0,1510.0
2351.0,2018.0,4.0,1810.0,1510.0,1510.0,1510.0
2351.0,2018.0,5.0,1510.0,1510.0,1510.0,1510.0
2351.0,2018.0,6.0,1510.0,1510.0,1510.0,200.0
393.0,2016.0,3.0,1500.0,1000.0,1002.0,1002.0
393.0,2016.0,4.0,1000.0,1002.0,1002.0,502.0
393.0,2016.0,5.0,1002.0,1002.0,502.0,502.0
393.0,2016.0,6.0,1002.0,502.0,502.0,502.0
393.0,2016.0,7.0,502.0,502.0,502.0,2.0
393.0,2016.0,8.0,502.0,502.0,2.0,60.0
393.0,2016.0,9.0,502.0,2.0,60.0,1008.0
393.0,2016.0,10.0,2.0,60.0,1008.0,1048.0
393.0,2018.0,1.0,1000.0,1000.0,1000.0,968.0
393.0,2018.0,2.0,1000.0,1000.0,968.0,984.0
393.0,2018.0,3.0,1000.0,968.0,984.0,984.0
393.0,2018.0,4.0,968.0,984.0,984.0,1968.0
393.0,2018.0,5.0,984.0,984.0,1968.0,1968.0
393.0,2018.0,6.0,984.0,1968.0,1968.0,1968.0
393.0,2018.0,7.0,1968.0,1968.0,1968.0,1000.0
393.0,2018.0,8.0,1968.0,1968.0,1000.0,984.0
393.0,2018.0,9.0,1968.0,1000.0,984.0,984.0
1677.0,2016.0,9.0,100.0,100.0,100.0,900.0
1677.0,2016.0,10.0,100.0,100.0,900.0,900.0
1677.0,2016.0,11.0,100.0,900.0,900.0,900.0
1677.0,2016.0,12.0,900.0,900.0,900.0,800.0
1677.0,2017.0,1.0,900.0,900.0,800.0,800.0
1677.0,2017.0,2.0,900.0,800.0,800.0,800.0
1677.0,2017.0,3.0,800.0,800.0,800.0,250.0
1677.0,2017.0,4.0,800.0,800.0,250.0,250.0
1677.0,2017.0,5.0,800.0,250.0,250.0,250.0
1677.0,2017.0,6.0,250.0,250.0,250.0,250.0
1677.0,2017.0,7.0,250.0,250.0,250.0,250.0
1677.0,2017.0,8.0,250.0,250.0,250.0,250.0
1677.0,2017.0,9.0,250.0,250.0,250.0,650.0
1677.0,2017.0,10.0,250.0,250.0,650.0,650.0
1677.0,2017.0,11.0,250.0,650.0,650.0,650.0
1677.0,2017.0,12.0,650.0,650.0,650.0,650.0
1677.0,2018.0,1.0,650.0,650.0,650.0,650.0
1677.0,2018.0,2.0,650.0,650.0,650.0,650.0
2484.0,2017.0,3.0,30.0,30.0,30.0,20.0
1399.0,2015.0,11.0,406.0,406.0,406.0,406.0
1399.0,2015.0,12.0,406.0,406.0,406.0,406.0
1399.0,2017.0,1.0,400.0,400.0,400.0,400.0
1399.0,2017.0,2.0,400.0,400.0,400.0,400.0
1399.0,2017.0,3.0,400.0,400.0,400.0,400.0
2209.0,2017.0,3.0,1160.0,1160.0,1160.0,800.0
2209.0,2017.0,11.0,280.0,640.0,640.0,640.0
2209.0,2017.0,12.0,640.0,640.0,640.0,640.0
2209.0,2018.0,1.0,640.0,640.0,640.0,640.0
2209.0,2018.0,2.0,640.0,640.0,640.0,360.0
729.0,2015.0,4.0,238.0,344.0,194.0,194.0
729.0,2015.0,5.0,344.0,194.0,194.0,194.0
729.0,2015.0,6.0,194.0,194.0,194.0,194.0
729.0,2016.0,9.0,50.0,50.0,50.0,100.0
729.0,2016.0,10.0,50.0,50.0,100.0,100.0
729.0,2016.0,11.0,50.0,100.0,100.0,100.0
729.0,2016.0,12.0,100.0,100.0,100.0,50.0
729.0,2017.0,1.0,100.0,100.0,50.0,50.0
729.0,2017.0,2.0,100.0,50.0,50.0,50.0
729.0,2017.0,8.0,50.0,160.0,160.0,160.0
729.0,2017.0,9.0,160.0,160.0,160.0,160.0
729.0,2017.0,10.0,160.0,160.0,160.0,360.0
729.0,2017.0,11.0,160.0,160.0,360.0,320.0
729.0,2017.0,12.0,160.0,360.0,320.0,210.0
729.0,2018.0,1.0,360.0,320.0,210.0,210.0
729.0,2018.0,2.0,320.0,210.0,210.0,210.0
729.0,2018.0,3.0,210.0,210.0,210.0,258.0
729.0,2018.0,4.0,210.0,210.0,258.0,58.0
729.0,2018.0,5.0,210.0,258.0,58.0,48.0
729.0,2018.0,6.0,258.0,58.0,48.0,48.0
729.0,2018.0,7.0,58.0,48.0,48.0,48.0
729.0,2018.0,8.0,48.0,48.0,48.0,50.0
729.0,2019.0,2.0,354.0,508.0,404.0,404.0
729.0,2019.0,3.0,508.0,404.0,404.0,204.0
729.0,2019.0,4.0,404.0,404.0,204.0,238.0
2660.0,2016.0,8.0,100.0,100.0,100.0,300.0
2660.0,2016.0,9.0,100.0,100.0,300.0,504.0
2660.0,2016.0,10.0,100.0,300.0,504.0,404.0
2660.0,2016.0,11.0,300.0,504.0,404.0,404.0
2660.0,2016.0,12.0,504.0,404.0,404.0,404.0
2660.0,2017.0,1.0,404.0,404.0,404.0,404.0
2660.0,2017.0,2.0,404.0,404.0,404.0,704.0
1809.0,2016.0,9.0,800.0,804.0,804.0,804.0
1809.0,2016.0,10.0,804.0,804.0,804.0,804.0
